,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
1042,0.79,0.709,2,-5.806,1,0.224,0.0593,0.0,0.0794,0.26,131.079,audio_features,2GbS8QZToLioxL8XMEwX3P,spotify:track:2GbS8QZToLioxL8XMEwX3P,https://api.spotify.com/v1/tracks/2GbS8QZToLioxL8XMEwX3P,https://api.spotify.com/v1/audio-analysis/2GbS8QZToLioxL8XMEwX3P,222752,4,2018,dance
1043,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519,4,2018,dance
1044,0.71,0.71,0,-2.474,1,0.0579,0.0716,1.07e-06,0.206,0.7,169.944,audio_features,6iOvnACn4ChlAw4lWUU4dd,spotify:track:6iOvnACn4ChlAw4lWUU4dd,https://api.spotify.com/v1/tracks/6iOvnACn4ChlAw4lWUU4dd,https://api.spotify.com/v1/audio-analysis/6iOvnACn4ChlAw4lWUU4dd,217813,4,2018,dance
1045,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4,2018,dance
1046,0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,audio_features,7n1940b6kHcaEewFSZXnXa,spotify:track:7n1940b6kHcaEewFSZXnXa,https://api.spotify.com/v1/tracks/7n1940b6kHcaEewFSZXnXa,https://api.spotify.com/v1/audio-analysis/7n1940b6kHcaEewFSZXnXa,222866,4,2018,dance
1047,0.745,0.672,9,-5.738,1,0.0346,0.127,0.0,0.103,0.641,108.031,audio_features,1HA2V2EfAgJUBVOju4YfiB,spotify:track:1HA2V2EfAgJUBVOju4YfiB,https://api.spotify.com/v1/tracks/1HA2V2EfAgJUBVOju4YfiB,https://api.spotify.com/v1/audio-analysis/1HA2V2EfAgJUBVOju4YfiB,177697,4,2018,dance
1048,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,audio_features,7uoFMmxln0GPXQ0AcCBXRq,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165907,3,2018,dance
1049,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,audio_features,4GSDkZt7GcmzBWmsMcpaVO,spotify:track:4GSDkZt7GcmzBWmsMcpaVO,https://api.spotify.com/v1/tracks/4GSDkZt7GcmzBWmsMcpaVO,https://api.spotify.com/v1/audio-analysis/4GSDkZt7GcmzBWmsMcpaVO,164010,4,2018,dance
3200,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,audio_features,7Cuk8jsPPoNYQWXK9XRFvG,spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/tracks/7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/audio-analysis/7Cuk8jsPPoNYQWXK9XRFvG,215080,4,2018,jazz
3201,0.696,0.694,9,-11.577,1,0.031,0.144,3.02e-05,0.17,0.981,125.57,audio_features,7zUogmz7vHIVvsOSuSynKL,spotify:track:7zUogmz7vHIVvsOSuSynKL,https://api.spotify.com/v1/tracks/7zUogmz7vHIVvsOSuSynKL,https://api.spotify.com/v1/audio-analysis/7zUogmz7vHIVvsOSuSynKL,215973,4,2018,jazz
3202,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,audio_features,02CygBCQOIyEuhNZqHHcNx,spotify:track:02CygBCQOIyEuhNZqHHcNx,https://api.spotify.com/v1/tracks/02CygBCQOIyEuhNZqHHcNx,https://api.spotify.com/v1/audio-analysis/02CygBCQOIyEuhNZqHHcNx,261881,4,2018,jazz
3203,0.464,0.848,0,-7.606,1,0.139,0.175,1.46e-06,0.446,0.729,123.753,audio_features,4aQLFqlS9jLB3xpnWQClvi,spotify:track:4aQLFqlS9jLB3xpnWQClvi,https://api.spotify.com/v1/tracks/4aQLFqlS9jLB3xpnWQClvi,https://api.spotify.com/v1/audio-analysis/4aQLFqlS9jLB3xpnWQClvi,201587,4,2018,jazz
3204,0.785,0.379,7,-11.446,1,0.0732,0.391,0.0161,0.267,0.182,122.043,audio_features,6pxElwU80zhjbCC77Vn8EI,spotify:track:6pxElwU80zhjbCC77Vn8EI,https://api.spotify.com/v1/tracks/6pxElwU80zhjbCC77Vn8EI,https://api.spotify.com/v1/audio-analysis/6pxElwU80zhjbCC77Vn8EI,357357,3,2018,jazz
3205,0.54,0.891,1,-9.263,1,0.219,0.188,6.89e-06,0.876,0.546,111.105,audio_features,35F3mPdSNYYsj04BEvZ7dJ,spotify:track:35F3mPdSNYYsj04BEvZ7dJ,https://api.spotify.com/v1/tracks/35F3mPdSNYYsj04BEvZ7dJ,https://api.spotify.com/v1/audio-analysis/35F3mPdSNYYsj04BEvZ7dJ,160107,4,2018,jazz
3206,0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,audio_features,7JEUg9KqmpdIE5Nbb9ss66,spotify:track:7JEUg9KqmpdIE5Nbb9ss66,https://api.spotify.com/v1/tracks/7JEUg9KqmpdIE5Nbb9ss66,https://api.spotify.com/v1/audio-analysis/7JEUg9KqmpdIE5Nbb9ss66,182667,4,2018,jazz
3207,0.523,0.935,11,-6.41,0,0.105,0.107,1e-05,0.919,0.54,115.464,audio_features,31HBOp8Ylh9GgdV5nkVYIx,spotify:track:31HBOp8Ylh9GgdV5nkVYIx,https://api.spotify.com/v1/tracks/31HBOp8Ylh9GgdV5nkVYIx,https://api.spotify.com/v1/audio-analysis/31HBOp8Ylh9GgdV5nkVYIx,565000,4,2018,jazz
3208,0.788,0.711,1,-7.811,0,0.0597,0.364,2.07e-05,0.0838,0.802,104.149,audio_features,4A7DUET5H4f7dJkUhjfVFB,spotify:track:4A7DUET5H4f7dJkUhjfVFB,https://api.spotify.com/v1/tracks/4A7DUET5H4f7dJkUhjfVFB,https://api.spotify.com/v1/audio-analysis/4A7DUET5H4f7dJkUhjfVFB,194023,4,2018,jazz
3209,0.629,0.909,0,-7.361,1,0.142,0.299,2.65e-05,0.848,0.818,118.929,audio_features,1MCxm50gzIFpPDfOkECNrP,spotify:track:1MCxm50gzIFpPDfOkECNrP,https://api.spotify.com/v1/tracks/1MCxm50gzIFpPDfOkECNrP,https://api.spotify.com/v1/audio-analysis/1MCxm50gzIFpPDfOkECNrP,156400,4,2018,jazz
3210,0.459,0.267,0,-8.948,1,0.0294,0.807,0.0,0.119,0.342,63.378,audio_features,1QELw50Dl95LusF6uOkDqk,spotify:track:1QELw50Dl95LusF6uOkDqk,https://api.spotify.com/v1/tracks/1QELw50Dl95LusF6uOkDqk,https://api.spotify.com/v1/audio-analysis/1QELw50Dl95LusF6uOkDqk,229963,4,2018,jazz
3211,0.629,0.933,0,-8.542,1,0.198,0.203,9.14e-05,0.796,0.447,124.71,audio_features,12jcD7uelPlq8eIAcTcpKc,spotify:track:12jcD7uelPlq8eIAcTcpKc,https://api.spotify.com/v1/tracks/12jcD7uelPlq8eIAcTcpKc,https://api.spotify.com/v1/audio-analysis/12jcD7uelPlq8eIAcTcpKc,367680,4,2018,jazz
3212,0.477,0.377,2,-6.054,1,0.032,0.836,0.0,0.117,0.453,131.593,audio_features,46zJ3FTTeK48LESza15wbQ,spotify:track:46zJ3FTTeK48LESza15wbQ,https://api.spotify.com/v1/tracks/46zJ3FTTeK48LESza15wbQ,https://api.spotify.com/v1/audio-analysis/46zJ3FTTeK48LESza15wbQ,220248,4,2018,jazz
3213,0.502,0.823,9,-6.392,1,0.0507,0.522,0.0,0.596,0.854,126.527,audio_features,2tulGR8NxwJRW0ljzfy8ge,spotify:track:2tulGR8NxwJRW0ljzfy8ge,https://api.spotify.com/v1/tracks/2tulGR8NxwJRW0ljzfy8ge,https://api.spotify.com/v1/audio-analysis/2tulGR8NxwJRW0ljzfy8ge,186827,4,2018,jazz
3214,0.65,0.307,10,-12.014,0,0.0639,0.921,0.000655,0.111,0.231,89.862,audio_features,0kPWIQGElJzq2p4BxvFdai,spotify:track:0kPWIQGElJzq2p4BxvFdai,https://api.spotify.com/v1/tracks/0kPWIQGElJzq2p4BxvFdai,https://api.spotify.com/v1/audio-analysis/0kPWIQGElJzq2p4BxvFdai,194310,4,2018,jazz
3215,0.56,0.774,2,-7.647,1,0.174,0.268,0.0,0.823,0.565,94.771,audio_features,5Jyf404nekVxCekoHBmL2R,spotify:track:5Jyf404nekVxCekoHBmL2R,https://api.spotify.com/v1/tracks/5Jyf404nekVxCekoHBmL2R,https://api.spotify.com/v1/audio-analysis/5Jyf404nekVxCekoHBmL2R,274400,4,2018,jazz
3216,0.457,0.0624,0,-20.075,0,0.0394,0.962,0.886,0.108,0.132,84.937,audio_features,0GoeKHEiKWSCYwCSHRzHTr,spotify:track:0GoeKHEiKWSCYwCSHRzHTr,https://api.spotify.com/v1/tracks/0GoeKHEiKWSCYwCSHRzHTr,https://api.spotify.com/v1/audio-analysis/0GoeKHEiKWSCYwCSHRzHTr,244837,4,2018,jazz
3217,0.562,0.801,0,-7.768,1,0.143,0.314,0.0014,0.552,0.72,118.928,audio_features,1R55slxUkkNlLiZSrnW4GH,spotify:track:1R55slxUkkNlLiZSrnW4GH,https://api.spotify.com/v1/tracks/1R55slxUkkNlLiZSrnW4GH,https://api.spotify.com/v1/audio-analysis/1R55slxUkkNlLiZSrnW4GH,257480,4,2018,jazz
3218,0.492,0.126,5,-18.791,0,0.0353,0.917,0.823,0.141,0.147,106.178,audio_features,3ZzuBXSisLeK2J4srSxRk5,spotify:track:3ZzuBXSisLeK2J4srSxRk5,https://api.spotify.com/v1/tracks/3ZzuBXSisLeK2J4srSxRk5,https://api.spotify.com/v1/audio-analysis/3ZzuBXSisLeK2J4srSxRk5,319640,4,2018,jazz
3219,0.515,0.908,0,-5.716,1,0.103,0.204,0.000101,0.958,0.688,112.312,audio_features,5OCJxOD1IArW2IRejsh5NQ,spotify:track:5OCJxOD1IArW2IRejsh5NQ,https://api.spotify.com/v1/tracks/5OCJxOD1IArW2IRejsh5NQ,https://api.spotify.com/v1/audio-analysis/5OCJxOD1IArW2IRejsh5NQ,304093,4,2018,jazz
3220,0.439,0.0643,7,-20.274,1,0.0627,0.912,0.734,0.11,0.366,91.034,audio_features,6cuKQazicx5r7o5NQEp1uL,spotify:track:6cuKQazicx5r7o5NQEp1uL,https://api.spotify.com/v1/tracks/6cuKQazicx5r7o5NQEp1uL,https://api.spotify.com/v1/audio-analysis/6cuKQazicx5r7o5NQEp1uL,253587,4,2018,jazz
3221,0.333,0.625,2,-6.444,0,0.0416,0.477,4.98e-05,0.696,0.537,125.575,audio_features,2pVfyYGXHtFI61N4wdgBrm,spotify:track:2pVfyYGXHtFI61N4wdgBrm,https://api.spotify.com/v1/tracks/2pVfyYGXHtFI61N4wdgBrm,https://api.spotify.com/v1/audio-analysis/2pVfyYGXHtFI61N4wdgBrm,444027,3,2018,jazz
3222,0.539,0.339,4,-10.691,0,0.102,0.469,0.874,0.124,0.11,173.997,audio_features,6CKMbke67ujzy1R7xYdQz2,spotify:track:6CKMbke67ujzy1R7xYdQz2,https://api.spotify.com/v1/tracks/6CKMbke67ujzy1R7xYdQz2,https://api.spotify.com/v1/audio-analysis/6CKMbke67ujzy1R7xYdQz2,220690,4,2018,jazz
3223,0.679,0.837,0,-6.603,0,0.111,0.276,1.45e-05,0.712,0.862,120.976,audio_features,1xGtPhG4I23Hp6WqhgRk6t,spotify:track:1xGtPhG4I23Hp6WqhgRk6t,https://api.spotify.com/v1/tracks/1xGtPhG4I23Hp6WqhgRk6t,https://api.spotify.com/v1/audio-analysis/1xGtPhG4I23Hp6WqhgRk6t,192960,4,2018,jazz
3224,0.865,0.762,0,-7.444,1,0.0762,0.0166,0.795,0.0233,0.896,118.005,audio_features,3ceihRUljV1eSM1plIjsB6,spotify:track:3ceihRUljV1eSM1plIjsB6,https://api.spotify.com/v1/tracks/3ceihRUljV1eSM1plIjsB6,https://api.spotify.com/v1/audio-analysis/3ceihRUljV1eSM1plIjsB6,205465,4,2018,jazz
3225,0.37,0.781,7,-6.618,1,0.112,0.431,0.0,0.953,0.585,95.0,audio_features,0FXV5znBTDslqTSELbYra6,spotify:track:0FXV5znBTDslqTSELbYra6,https://api.spotify.com/v1/tracks/0FXV5znBTDslqTSELbYra6,https://api.spotify.com/v1/audio-analysis/0FXV5znBTDslqTSELbYra6,388933,4,2018,jazz
3226,0.409,0.412,6,-12.822,1,0.0372,0.285,0.699,0.127,0.41,88.009,audio_features,14kpqRxMt2iAvNvMEoGJws,spotify:track:14kpqRxMt2iAvNvMEoGJws,https://api.spotify.com/v1/tracks/14kpqRxMt2iAvNvMEoGJws,https://api.spotify.com/v1/audio-analysis/14kpqRxMt2iAvNvMEoGJws,180000,4,2018,jazz
3227,0.562,0.936,7,-6.257,1,0.168,0.185,1.17e-06,0.671,0.588,116.1,audio_features,36wzHq2HM6sSdWN2uHuyEQ,spotify:track:36wzHq2HM6sSdWN2uHuyEQ,https://api.spotify.com/v1/tracks/36wzHq2HM6sSdWN2uHuyEQ,https://api.spotify.com/v1/audio-analysis/36wzHq2HM6sSdWN2uHuyEQ,216373,4,2018,jazz
3228,0.439,0.0554,3,-15.183,1,0.0349,0.984,0.00382,0.111,0.178,101.015,audio_features,4oU07qd2sv9NxW61Op66Jh,spotify:track:4oU07qd2sv9NxW61Op66Jh,https://api.spotify.com/v1/tracks/4oU07qd2sv9NxW61Op66Jh,https://api.spotify.com/v1/audio-analysis/4oU07qd2sv9NxW61Op66Jh,261415,4,2018,jazz
3229,0.485,0.872,8,-6.692,1,0.115,0.107,0.000321,0.706,0.886,111.13,audio_features,4gdu9uPvLWkYuL1SvN03HG,spotify:track:4gdu9uPvLWkYuL1SvN03HG,https://api.spotify.com/v1/tracks/4gdu9uPvLWkYuL1SvN03HG,https://api.spotify.com/v1/audio-analysis/4gdu9uPvLWkYuL1SvN03HG,234960,4,2018,jazz
3230,0.773,0.511,4,-10.256,0,0.0731,0.453,0.903,0.0428,0.86,90.058,audio_features,32eDGGkGf1lcJ8aWrjGhFO,spotify:track:32eDGGkGf1lcJ8aWrjGhFO,https://api.spotify.com/v1/tracks/32eDGGkGf1lcJ8aWrjGhFO,https://api.spotify.com/v1/audio-analysis/32eDGGkGf1lcJ8aWrjGhFO,247333,4,2018,jazz
3231,0.519,0.897,10,-8.048,1,0.113,0.128,0.745,0.978,0.649,122.621,audio_features,1ApXOmGJXHcii00KevzJp1,spotify:track:1ApXOmGJXHcii00KevzJp1,https://api.spotify.com/v1/tracks/1ApXOmGJXHcii00KevzJp1,https://api.spotify.com/v1/audio-analysis/1ApXOmGJXHcii00KevzJp1,384253,4,2018,jazz
3232,0.442,0.489,5,-6.157,1,0.0269,0.555,8.87e-06,0.117,0.326,91.179,audio_features,4XawN6Nu5twzrJKRR6PV8C,spotify:track:4XawN6Nu5twzrJKRR6PV8C,https://api.spotify.com/v1/tracks/4XawN6Nu5twzrJKRR6PV8C,https://api.spotify.com/v1/audio-analysis/4XawN6Nu5twzrJKRR6PV8C,188028,3,2018,jazz
3233,0.591,0.877,10,-5.809,1,0.27,0.42,4.15e-05,0.68,0.626,121.319,audio_features,6D9pwKYEWRbNYb4CWxOmAv,spotify:track:6D9pwKYEWRbNYb4CWxOmAv,https://api.spotify.com/v1/tracks/6D9pwKYEWRbNYb4CWxOmAv,https://api.spotify.com/v1/audio-analysis/6D9pwKYEWRbNYb4CWxOmAv,560533,4,2018,jazz
3234,0.228,0.342,0,-8.038,1,0.0314,0.718,0.0136,0.162,0.0788,115.562,audio_features,2b7XO47o117TqSfUd4kTQT,spotify:track:2b7XO47o117TqSfUd4kTQT,https://api.spotify.com/v1/tracks/2b7XO47o117TqSfUd4kTQT,https://api.spotify.com/v1/audio-analysis/2b7XO47o117TqSfUd4kTQT,243507,4,2018,jazz
3235,0.37,0.694,10,-6.363,1,0.0442,0.539,3.27e-06,0.922,0.638,94.624,audio_features,6Gh0Co5LWyKSU91jVHOkOu,spotify:track:6Gh0Co5LWyKSU91jVHOkOu,https://api.spotify.com/v1/tracks/6Gh0Co5LWyKSU91jVHOkOu,https://api.spotify.com/v1/audio-analysis/6Gh0Co5LWyKSU91jVHOkOu,239800,4,2018,jazz
3236,0.689,0.89,11,-9.896,0,0.0409,0.101,0.88,0.0831,0.791,99.981,audio_features,06vu8fZlTlL7okvLGzhr47,spotify:track:06vu8fZlTlL7okvLGzhr47,https://api.spotify.com/v1/tracks/06vu8fZlTlL7okvLGzhr47,https://api.spotify.com/v1/audio-analysis/06vu8fZlTlL7okvLGzhr47,313973,4,2018,jazz
3237,0.353,0.541,3,-7.533,1,0.0504,0.634,0.0,0.899,0.401,119.214,audio_features,1BoYAukFyBkd7MSWw0s5cq,spotify:track:1BoYAukFyBkd7MSWw0s5cq,https://api.spotify.com/v1/tracks/1BoYAukFyBkd7MSWw0s5cq,https://api.spotify.com/v1/audio-analysis/1BoYAukFyBkd7MSWw0s5cq,361400,3,2018,jazz
3238,0.785,0.394,4,-8.01,1,0.0392,0.572,0.000801,0.111,0.131,100.002,audio_features,0ORL2BIQwHdshE8Zp2En2M,spotify:track:0ORL2BIQwHdshE8Zp2En2M,https://api.spotify.com/v1/tracks/0ORL2BIQwHdshE8Zp2En2M,https://api.spotify.com/v1/audio-analysis/0ORL2BIQwHdshE8Zp2En2M,258747,4,2018,jazz
3239,0.538,0.903,1,-5.884,1,0.207,0.227,2.36e-05,0.667,0.734,114.057,audio_features,1ohI6VGuWT19zNXyrp6xx7,spotify:track:1ohI6VGuWT19zNXyrp6xx7,https://api.spotify.com/v1/tracks/1ohI6VGuWT19zNXyrp6xx7,https://api.spotify.com/v1/audio-analysis/1ohI6VGuWT19zNXyrp6xx7,192133,4,2018,jazz
3240,0.705,0.635,4,-6.395,0,0.0278,0.536,0.0161,0.113,0.525,102.933,audio_features,2WkpgjnqTOPCi60IvlDtvB,spotify:track:2WkpgjnqTOPCi60IvlDtvB,https://api.spotify.com/v1/tracks/2WkpgjnqTOPCi60IvlDtvB,https://api.spotify.com/v1/audio-analysis/2WkpgjnqTOPCi60IvlDtvB,278200,4,2018,jazz
3241,0.325,0.0618,3,-17.815,1,0.0464,0.953,0.563,0.423,0.231,172.193,audio_features,4NktZhigl9WJpgM0cYX9Mf,spotify:track:4NktZhigl9WJpgM0cYX9Mf,https://api.spotify.com/v1/tracks/4NktZhigl9WJpgM0cYX9Mf,https://api.spotify.com/v1/audio-analysis/4NktZhigl9WJpgM0cYX9Mf,332973,3,2018,jazz
3242,0.501,0.233,7,-18.992,1,0.0465,0.734,0.124,0.163,0.559,90.792,audio_features,1WOKs8WqQYxBEpqXtNNK2X,spotify:track:1WOKs8WqQYxBEpqXtNNK2X,https://api.spotify.com/v1/tracks/1WOKs8WqQYxBEpqXtNNK2X,https://api.spotify.com/v1/audio-analysis/1WOKs8WqQYxBEpqXtNNK2X,185507,4,2018,jazz
3243,0.536,0.942,0,-6.369,1,0.0784,0.127,0.0019,0.614,0.687,128.604,audio_features,0BltZ1lfczGfEZitNY23hp,spotify:track:0BltZ1lfczGfEZitNY23hp,https://api.spotify.com/v1/tracks/0BltZ1lfczGfEZitNY23hp,https://api.spotify.com/v1/audio-analysis/0BltZ1lfczGfEZitNY23hp,517293,4,2018,jazz
3244,0.798,0.599,2,-5.124,1,0.0281,0.216,0.242,0.0544,0.776,97.008,audio_features,1mYIkTdWul7A4NYS3cKR2g,spotify:track:1mYIkTdWul7A4NYS3cKR2g,https://api.spotify.com/v1/tracks/1mYIkTdWul7A4NYS3cKR2g,https://api.spotify.com/v1/audio-analysis/1mYIkTdWul7A4NYS3cKR2g,251013,4,2018,jazz
3245,0.445,0.848,2,-5.312,1,0.118,0.406,7.43e-06,0.857,0.642,118.715,audio_features,1MjMt92sNlX52EoY0521vI,spotify:track:1MjMt92sNlX52EoY0521vI,https://api.spotify.com/v1/tracks/1MjMt92sNlX52EoY0521vI,https://api.spotify.com/v1/audio-analysis/1MjMt92sNlX52EoY0521vI,313587,4,2018,jazz
3246,0.605,0.847,1,-9.2,0,0.0307,0.307,0.737,0.112,0.631,100.005,audio_features,2vtLNu4chmFJA4PDRXHLti,spotify:track:2vtLNu4chmFJA4PDRXHLti,https://api.spotify.com/v1/tracks/2vtLNu4chmFJA4PDRXHLti,https://api.spotify.com/v1/audio-analysis/2vtLNu4chmFJA4PDRXHLti,293613,4,2018,jazz
3247,0.5,0.894,8,-6.986,1,0.0989,0.337,3.74e-06,0.666,0.701,114.956,audio_features,4h3kEZauwd3nxGKXhOzZlr,spotify:track:4h3kEZauwd3nxGKXhOzZlr,https://api.spotify.com/v1/tracks/4h3kEZauwd3nxGKXhOzZlr,https://api.spotify.com/v1/audio-analysis/4h3kEZauwd3nxGKXhOzZlr,276747,4,2018,jazz
3248,0.442,0.567,2,-5.207,1,0.0301,0.493,0.0,0.114,0.439,78.998,audio_features,6f6jBn29HU6pbvy99NYXF3,spotify:track:6f6jBn29HU6pbvy99NYXF3,https://api.spotify.com/v1/tracks/6f6jBn29HU6pbvy99NYXF3,https://api.spotify.com/v1/audio-analysis/6f6jBn29HU6pbvy99NYXF3,222162,3,2018,jazz
3249,0.186,0.172,2,-18.103,1,0.0406,0.806,0.0245,0.104,0.102,186.58,audio_features,7JsogAEhRsyMQ2vah8gq1t,spotify:track:7JsogAEhRsyMQ2vah8gq1t,https://api.spotify.com/v1/tracks/7JsogAEhRsyMQ2vah8gq1t,https://api.spotify.com/v1/audio-analysis/7JsogAEhRsyMQ2vah8gq1t,240933,4,2018,jazz
3550,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,audio_features,4xDwCYhobDehSBGUmd5H6Y,spotify:track:4xDwCYhobDehSBGUmd5H6Y,https://api.spotify.com/v1/tracks/4xDwCYhobDehSBGUmd5H6Y,https://api.spotify.com/v1/audio-analysis/4xDwCYhobDehSBGUmd5H6Y,216827,4,2018,metal
3551,0.487,0.9,5,-4.54,1,0.0529,0.00204,6.42e-06,0.11,0.377,149.959,audio_features,1qAuIPMALdFtGv2Ymjy5l0,spotify:track:1qAuIPMALdFtGv2Ymjy5l0,https://api.spotify.com/v1/tracks/1qAuIPMALdFtGv2Ymjy5l0,https://api.spotify.com/v1/audio-analysis/1qAuIPMALdFtGv2Ymjy5l0,248373,4,2018,metal
3552,0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,audio_features,1vNoA9F5ASnlBISFekDmg3,spotify:track:1vNoA9F5ASnlBISFekDmg3,https://api.spotify.com/v1/tracks/1vNoA9F5ASnlBISFekDmg3,https://api.spotify.com/v1/audio-analysis/1vNoA9F5ASnlBISFekDmg3,254805,4,2018,metal
3553,0.39,0.91,5,-3.268,0,0.133,0.000198,0.0,0.156,0.644,162.253,audio_features,6w7ily4cFWEPO0XWFQYeUO,spotify:track:6w7ily4cFWEPO0XWFQYeUO,https://api.spotify.com/v1/tracks/6w7ily4cFWEPO0XWFQYeUO,https://api.spotify.com/v1/audio-analysis/6w7ily4cFWEPO0XWFQYeUO,177048,4,2018,metal
3554,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,audio_features,2hEYslbdYWFSIA6JboUvnR,spotify:track:2hEYslbdYWFSIA6JboUvnR,https://api.spotify.com/v1/tracks/2hEYslbdYWFSIA6JboUvnR,https://api.spotify.com/v1/audio-analysis/2hEYslbdYWFSIA6JboUvnR,207987,4,2018,metal
3555,0.502,0.737,10,-7.572,1,0.0407,0.000374,5.07e-05,0.153,0.277,106.05,audio_features,57nTFMsSiVATCDPZm9JF4S,spotify:track:57nTFMsSiVATCDPZm9JF4S,https://api.spotify.com/v1/tracks/57nTFMsSiVATCDPZm9JF4S,https://api.spotify.com/v1/audio-analysis/57nTFMsSiVATCDPZm9JF4S,275213,4,2018,metal
3556,0.44,0.916,4,-4.222,0,0.266,0.000236,1.94e-05,0.0897,0.401,124.099,audio_features,1Si7crvw1M6Kgz9XiAtMiJ,spotify:track:1Si7crvw1M6Kgz9XiAtMiJ,https://api.spotify.com/v1/tracks/1Si7crvw1M6Kgz9XiAtMiJ,https://api.spotify.com/v1/audio-analysis/1Si7crvw1M6Kgz9XiAtMiJ,172826,4,2018,metal
3557,0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,audio_features,1eadPrzB2P0ikQcqhKSAtv,spotify:track:1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/tracks/1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/audio-analysis/1eadPrzB2P0ikQcqhKSAtv,254805,4,2018,metal
3558,0.619,0.696,7,-6.269,0,0.0315,1.89e-05,0.00555,0.38,0.727,125.986,audio_features,1E2WTcYLP1dFe1tiGDwRmT,spotify:track:1E2WTcYLP1dFe1tiGDwRmT,https://api.spotify.com/v1/tracks/1E2WTcYLP1dFe1tiGDwRmT,https://api.spotify.com/v1/audio-analysis/1E2WTcYLP1dFe1tiGDwRmT,219720,4,2018,metal
3559,0.252,0.764,11,-4.153,0,0.0402,0.0568,1.77e-06,0.122,0.219,165.358,audio_features,60SjEdocmsrAk4hQUu7qZi,spotify:track:60SjEdocmsrAk4hQUu7qZi,https://api.spotify.com/v1/tracks/60SjEdocmsrAk4hQUu7qZi,https://api.spotify.com/v1/audio-analysis/60SjEdocmsrAk4hQUu7qZi,231118,4,2018,metal
3560,0.481,0.944,8,-3.665,1,0.231,0.00926,0.000328,0.278,0.396,165.02,audio_features,4Q9uL0DWDcpCV1tE14xqnt,spotify:track:4Q9uL0DWDcpCV1tE14xqnt,https://api.spotify.com/v1/tracks/4Q9uL0DWDcpCV1tE14xqnt,https://api.spotify.com/v1/audio-analysis/4Q9uL0DWDcpCV1tE14xqnt,199959,4,2018,metal
3561,0.555,0.938,11,-4.901,0,0.0533,0.000173,2.69e-06,0.139,0.401,96.504,audio_features,1YLxrvfvFivQj7eh3Y5yxA,spotify:track:1YLxrvfvFivQj7eh3Y5yxA,https://api.spotify.com/v1/tracks/1YLxrvfvFivQj7eh3Y5yxA,https://api.spotify.com/v1/audio-analysis/1YLxrvfvFivQj7eh3Y5yxA,209703,4,2018,metal
3562,0.478,0.971,7,-2.729,1,0.0858,3.83e-05,2.77e-05,0.295,0.284,90.526,audio_features,7gQ7DfSSc3b8e4cHtFnDxu,spotify:track:7gQ7DfSSc3b8e4cHtFnDxu,https://api.spotify.com/v1/tracks/7gQ7DfSSc3b8e4cHtFnDxu,https://api.spotify.com/v1/audio-analysis/7gQ7DfSSc3b8e4cHtFnDxu,189120,4,2018,metal
3563,0.499,0.97,0,-2.838,1,0.116,0.000683,0.136,0.0871,0.0506,106.558,audio_features,6vAQtUlYrzolE6SS9QCTs5,spotify:track:6vAQtUlYrzolE6SS9QCTs5,https://api.spotify.com/v1/tracks/6vAQtUlYrzolE6SS9QCTs5,https://api.spotify.com/v1/audio-analysis/6vAQtUlYrzolE6SS9QCTs5,340132,4,2018,metal
