danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,energy_cat
0.332,0.237,-7.775,1,0.0289,0.653,6.74e-05,0.112,0.207,165.405,3,rock,2
0.775,0.598,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,4,dance,3
0.664,0.908,-4.806,1,0.0317,0.00182,0.0,0.109,0.889,118.031,4,dance,5
0.554,0.00763,-30.566,1,0.0502,0.915,0.00097,0.221,0.156,119.502,4,classical,1
0.591,0.204,-13.927,1,0.137,0.367,0.9,0.686,0.112,213.038,3,techno,2
0.486,0.903,-3.558,1,0.0372,0.000282,5.56e-05,0.131,0.304,132.044,4,blues,5
0.144,0.111,-19.729,0,0.0367,0.978,0.906,0.0646,0.0393,54.898,4,classical,1
0.772,0.444,-15.029,1,0.074,0.45,0.0,0.29,0.609,120.058,5,techno,3
0.488,0.0629,-21.524,1,0.0342,0.843,0.406,0.133,0.175,104.311,4,classical,1
0.649,0.317,-10.785,1,0.0318,0.286,0.00437,0.112,0.399,129.486,4,blues,2
0.419,0.938,-3.12,1,0.0837,0.000683,0.0,0.114,0.333,160.151,4,metal,5
0.535,0.458,-8.943,1,0.0502,0.822,0.0223,0.0923,0.561,107.664,4,pop,3
0.633,0.778,-5.201,1,0.0465,0.147,0.0,0.117,0.926,101.092,4,country,4
0.591,0.907,-5.648,1,0.0837,0.0675,0.0,0.0903,0.817,151.961,4,blues,5
0.761,0.695,-7.823,1,0.0337,0.349,0.826,0.111,0.952,103.327,4,jazz,4
0.54,0.661,-5.534,0,0.0381,0.0765,0.0,0.125,0.506,90.012,4,metal,4
0.649,0.367,-12.948,0,0.0554,0.351,0.0584,0.171,0.456,136.043,4,jazz,2
0.625,0.412,-9.874,1,0.0318,0.0756,0.0106,0.0876,0.165,125.98,4,acoustic,3
0.411,0.383,-10.256,1,0.0307,0.674,0.00537,0.0776,0.446,84.97,4,country,2
0.53,0.973,-3.603,0,0.0663,6.44e-05,0.00558,0.129,0.432,105.997,4,metal,5
0.625,0.373,-12.718,0,0.0315,0.705,4.95e-05,0.0699,0.486,81.034,4,jazz,2
0.485,0.872,-4.741,0,0.0458,0.00518,1.83e-06,0.31,0.527,98.087,4,metal,5
0.697,0.474,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,4,pop,3
0.748,0.524,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,pop,3
0.548,0.364,-9.465,1,0.0547,0.86,0.0,0.385,0.506,116.556,4,jazz,2
0.63,0.894,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,4,dance,5
0.566,0.886,-3.63,1,0.0902,0.000348,0.0,0.494,0.619,130.066,4,metal,5
0.808,0.728,-5.811,0,0.0671,0.19,0.0502,0.114,0.696,94.932,4,jazz,4
0.483,0.384,-11.602,1,0.0284,0.723,2.37e-05,0.0712,0.289,130.644,4,country,2
0.616,0.756,-5.52,1,0.0273,0.0188,0.0,0.358,0.609,78.944,4,metal,4
0.434,0.984,-6.201,1,0.123,0.000178,0.000226,0.08,0.158,160.011,4,metal,5
0.726,0.855,-7.53,0,0.0307,0.128,0.0,0.68,0.884,104.002,4,dance,5
0.201,0.934,-5.628,1,0.0434,0.000142,0.00361,0.327,0.596,192.653,4,rock,5
0.637,0.853,-4.664,1,0.109,0.216,0.0,0.0357,0.861,93.87,4,country,5
0.601,0.0455,-21.653,1,0.109,0.996,0.949,0.0924,0.0826,73.657,1,jazz,1
0.464,0.755,-5.707,1,0.0354,0.00838,0.0,0.0989,0.449,155.973,4,rock,4
0.599,0.866,-2.702,1,0.0596,0.00778,9.99e-05,0.234,0.872,90.931,4,blues,5
0.344,0.952,-4.621,1,0.0458,0.0287,0.0,0.0368,0.767,205.651,4,pop,5
0.601,0.969,-5.397,1,0.0471,0.000671,8.6e-05,0.154,0.725,140.01,4,techno,5
0.64,0.822,-4.954,1,0.041,0.42,0.000435,0.144,0.395,141.054,4,country,5
0.853,0.56,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance,3
0.505,0.629,-6.404,1,0.0674,0.000186,0.758,0.0541,0.382,127.993,3,techno,4
0.475,0.855,-5.666,1,0.0532,0.701,1.54e-05,0.0723,0.875,116.787,1,blues,5
0.733,0.561,-10.686,0,0.0463,0.574,0.872,0.131,0.567,94.999,4,jazz,3
0.664,0.794,-3.43,1,0.031,0.42,5.01e-06,0.146,0.933,93.002,4,jazz,4
0.25,0.168,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz,1
0.432,0.496,-6.918,1,0.0274,0.181,0.000783,0.0739,0.17,140.262,4,blues,3
0.206,0.7,-9.682,0,0.0469,0.0172,0.00582,0.228,0.317,172.338,3,blues,4
0.606,0.679,-7.445,1,0.0321,0.0151,0.000433,0.0962,0.707,122.016,4,blues,4
0.646,0.0349,-20.871,0,0.0758,0.934,0.757,0.101,0.64,81.697,4,acoustic,1
0.488,0.726,-13.452,1,0.047,0.474,0.317,0.953,0.542,146.615,5,blues,4
0.581,0.963,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4,pop,5
0.423,0.862,-5.13,0,0.0695,0.00806,0.0,0.133,0.462,154.756,4,pop,5
0.796,0.777,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4,pop,4
0.62,0.831,-2.443,1,0.0334,0.749,0.398,0.371,0.838,125.727,4,jazz,5
0.591,0.703,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,4,country,4
0.404,0.95,-2.553,1,0.0471,0.00049,0.0,0.0776,0.581,101.531,4,acoustic,5
0.767,0.392,-11.996,1,0.0945,0.154,0.000398,0.108,0.48,125.017,4,rock,2
0.478,0.974,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,4,rock,5
0.405,0.00876,-36.729,0,0.0404,0.996,0.909,0.0941,0.501,76.821,4,classical,1
0.59,0.632,-9.872,1,0.0496,0.0921,1.04e-05,0.122,0.401,84.753,4,country,4
0.553,0.337,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz,2
0.186,0.945,-6.755,1,0.0661,0.0376,0.0476,0.306,0.624,181.383,4,rock,5
0.559,0.793,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,4,rock,4
0.807,0.607,-6.744,1,0.0572,0.000666,0.00108,0.106,0.686,130.011,4,techno,4
0.334,0.986,-1.046,0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,4,metal,5
0.429,0.258,-12.408,1,0.0317,0.868,0.888,0.108,0.0897,108.796,4,acoustic,2
0.626,0.842,-3.74,1,0.0337,0.13,0.0,0.0734,0.54,115.72,4,country,5
0.554,0.3,-12.691,1,0.0413,0.864,5.01e-05,0.131,0.803,142.566,4,country,2
0.67,0.279,-15.589,1,0.0289,0.793,0.00879,0.109,0.552,77.82,4,blues,2
0.643,0.436,-12.245,1,0.0273,0.724,0.459,0.11,0.422,91.485,4,acoustic,3
0.386,0.944,-4.334,1,0.0941,6.79e-05,0.0153,0.338,0.374,154.175,4,classical,5
0.604,0.883,-3.821,0,0.047,0.0254,0.0,0.0813,0.544,90.001,4,metal,5
0.358,0.439,-11.346,0,0.0466,0.0294,0.000703,0.062,0.381,70.536,4,jazz,3
0.191,0.0582,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1,classical,1
0.324,0.416,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,4,pop,3
0.246,0.945,-3.809,1,0.111,0.000905,0.606,0.103,0.318,157.408,4,blues,5
0.476,0.864,-5.893,0,0.0547,0.0585,0.000275,0.23,0.702,137.106,4,rock,5
0.483,0.806,-5.111,0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,4,acoustic,5
0.355,0.864,-5.922,0,0.267,0.409,0.293,0.0911,0.0366,172.774,1,techno,5
0.423,0.862,-5.13,0,0.0695,0.00806,0.0,0.133,0.462,154.756,4,rock,5
0.621,0.819,-5.42,1,0.0436,0.0334,4.45e-05,0.106,0.599,96.055,4,blues,5
0.708,0.641,-4.296,1,0.0335,0.205,0.0,0.0945,0.253,113.082,4,pop,4
0.596,0.324,-13.817,0,0.0343,0.892,9.7e-05,0.184,0.355,127.956,4,jazz,2
0.652,0.748,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,4,dance,4
0.594,0.814,-6.007,1,0.0391,0.00992,0.000447,0.577,0.297,152.936,4,blues,5
0.76,0.696,-5.811,1,0.0491,0.0195,0.0,0.278,0.903,127.029,4,techno,4
0.555,0.868,-3.798,1,0.0403,0.0664,0.000117,0.116,0.479,136.12,4,rock,5
0.68,0.888,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,4,country,5
0.47,0.952,-3.641,0,0.134,0.000139,0.00283,0.386,0.398,170.058,4,dance,5
0.68,0.589,-10.01,1,0.0247,0.152,0.0,0.378,0.696,93.865,4,rock,3
0.597,0.52,-10.689,0,0.0285,0.187,0.0702,0.0997,0.381,142.133,4,jazz,3
0.666,0.712,-5.815,1,0.0705,0.445,0.0,0.0711,0.891,95.658,4,jazz,4
0.449,0.585,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4,pop,3
0.631,0.821,-5.503,1,0.0343,0.0111,0.0156,0.197,0.486,97.003,4,metal,5
0.571,0.617,-5.032,1,0.0348,0.328,0.0,0.115,0.574,88.154,4,country,4
0.641,0.393,-6.41,1,0.0331,0.591,0.0,0.147,0.449,113.323,4,jazz,2
0.715,0.548,-7.001,1,0.0248,0.307,0.0456,0.092,0.539,106.015,4,jazz,3
0.41,0.872,-3.484,1,0.0916,0.501,1.66e-06,0.289,0.873,179.287,4,acoustic,5
0.858,0.656,-4.96,0,0.358,0.114,0.0,0.141,0.969,59.972,4,dance,4
0.543,0.696,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15,4,blues,4
0.695,0.945,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,4,pop,5
0.674,0.881,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4,dance,5
0.482,0.843,-5.909,1,0.288,0.0103,0.103,0.362,0.433,97.907,4,metal,5
0.477,0.668,-9.158,1,0.0282,0.469,0.319,0.654,0.585,106.593,4,blues,4
0.702,0.974,-3.214,0,0.0489,0.517,0.654,0.519,0.967,138.308,4,jazz,5
0.413,0.998,-4.09,0,0.109,0.002,0.925,0.237,0.0524,140.022,4,techno,5
0.442,0.88,-4.187,0,0.0761,0.0424,0.0,0.153,0.4,142.733,4,metal,5
0.554,0.718,-8.942,1,0.0481,0.261,0.000582,0.151,0.646,95.411,4,blues,4
0.608,0.738,-4.134,0,0.0259,4.77e-05,0.767,0.338,0.586,94.016,4,jazz,4
0.777,0.604,-5.813,1,0.12,0.765,6.79e-05,0.11,0.672,99.934,4,country,4
0.651,0.462,-9.011,1,0.0336,0.81,3.3e-06,0.136,0.567,80.289,4,blues,3
0.48,0.832,-5.663,1,0.0426,0.137,0.0,0.354,0.648,186.875,4,country,5
0.464,0.714,-7.603,1,0.0342,0.719,0.338,0.128,0.831,117.531,4,blues,4
0.692,0.772,-8.473,0,0.0363,0.121,0.00186,0.248,0.964,129.955,4,acoustic,4
0.447,0.916,-9.551,0,0.0994,0.0515,0.187,0.952,0.159,122.319,4,rock,5
0.909,0.667,-12.366,0,0.135,0.0528,0.88,0.208,0.673,123.986,4,techno,4
0.56,0.679,-9.562,1,0.0402,0.282,0.0,0.0852,0.331,131.72,4,blues,4
0.591,0.741,-4.867,1,0.0466,0.202,0.0,0.208,0.635,81.995,4,country,4
0.597,0.837,-6.382,1,0.0385,0.000863,0.0,0.107,0.531,125.971,4,techno,5
0.766,0.347,-12.763,0,0.053,0.0369,0.85,0.0987,0.297,122.019,4,techno,2
0.671,0.811,-13.104,0,0.0343,0.0246,0.803,0.139,0.506,135.074,4,techno,5
0.579,0.511,-6.788,1,0.0293,0.254,0.0,0.099,0.594,78.003,4,country,3
0.51,0.649,-6.215,1,0.0348,0.0978,0.00206,0.119,0.118,141.963,4,country,4
0.519,0.563,-5.445,1,0.0358,0.0402,0.0,0.248,0.344,159.924,4,acoustic,3
0.202,0.222,-16.872,1,0.0454,0.878,0.484,0.101,0.0391,79.222,5,classical,2
0.723,0.674,-7.427,1,0.0297,0.0986,1.83e-05,0.279,0.61,124.9,4,country,4
0.481,0.94,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,4,rock,5
0.668,0.781,-6.151,1,0.0267,0.0191,0.0,0.113,0.695,105.945,4,country,4
0.753,0.822,-4.914,1,0.031,0.518,1.72e-06,0.125,0.765,125.0,4,country,5
0.825,0.856,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,4,dance,5
0.557,0.606,-5.756,1,0.0364,0.381,0.0032,0.119,0.184,127.953,4,blues,4
0.1,0.00784,-26.228,1,0.0453,0.98,0.0295,0.0938,0.0651,89.504,4,classical,1
0.629,0.559,-8.34,1,0.0321,0.501,0.0,0.26,0.499,114.969,4,pop,3
0.279,0.286,-17.062,1,0.0308,0.917,0.87,0.114,0.226,94.822,3,classical,2
0.61,0.497,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,4,pop,3
0.607,0.196,-10.761,1,0.0332,0.846,1.96e-05,0.109,0.26,110.969,3,acoustic,1
0.13,0.00924,-27.853,1,0.0448,0.988,0.909,0.0849,0.0369,77.307,4,classical,1
0.544,0.895,-6.207,1,0.0522,0.000132,0.107,0.147,0.875,98.128,4,metal,5
0.402,0.622,-7.517,1,0.026,0.0605,0.0802,0.159,0.42,140.728,4,rock,4
0.71,0.598,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,4,pop,3
0.584,0.889,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4,dance,5
0.466,0.917,-5.617,1,0.0636,0.000902,3.59e-05,0.182,0.934,154.544,4,pop,5
0.56,0.743,-8.71,1,0.0422,0.304,0.000204,0.108,0.463,168.196,4,blues,4
0.357,0.932,-3.253,1,0.0594,0.339,0.00216,0.975,0.401,91.099,4,rock,5
0.481,0.945,-5.468,1,0.0813,0.00264,0.0,0.135,0.427,157.059,4,metal,5
0.6,0.851,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,4,country,5
0.634,0.886,-5.424,1,0.0434,0.154,0.0,0.118,0.577,93.04,4,dance,5
0.632,0.639,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,4,dance,4
0.961,0.536,-10.647,1,0.209,0.0285,0.895,0.118,0.412,124.001,4,techno,3
0.75,0.63,-7.684,1,0.13,0.0548,0.000362,0.185,0.55,95.039,4,acoustic,4
0.222,0.325,-11.378,1,0.0333,0.969,0.167,0.334,0.104,109.073,4,classical,2
0.713,0.00885,-30.031,1,0.056,0.994,0.968,0.103,0.38,128.003,4,jazz,1
0.573,0.495,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,3,dance,3
0.448,0.42,-11.181,1,0.0459,0.536,0.000134,0.0813,0.619,88.86,4,blues,3
0.886,0.517,-7.88,1,0.0843,0.13,0.0668,0.0728,0.898,90.513,4,techno,3
0.501,0.523,-6.906,1,0.0324,0.582,0.0,0.122,0.24,156.108,4,country,3
0.284,0.0198,-37.475,1,0.0389,0.995,0.89,0.137,0.135,75.241,4,classical,1
0.453,0.411,-7.539,1,0.0276,0.235,0.00021,0.101,0.28,75.752,4,country,3
0.462,0.855,-4.336,0,0.0428,8.06e-06,0.000346,0.0745,0.516,89.996,4,rock,5
0.636,0.849,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,4,rock,5
0.684,0.45,-10.422,1,0.0332,0.704,0.00191,0.243,0.639,102.902,4,country,3
0.576,0.835,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,4,dance,5
0.199,0.0673,-22.556,1,0.0529,0.943,0.105,0.15,0.0575,74.49,4,classical,1
0.252,0.827,-6.336,1,0.0406,0.0292,0.508,0.173,0.475,157.725,4,blues,5
0.695,0.869,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,4,dance,5
0.709,0.387,-11.245,0,0.371,0.973,0.0586,0.119,0.668,106.736,3,classical,2
0.494,0.936,-2.989,1,0.0418,0.0744,0.0,0.148,0.582,141.939,4,country,5
0.578,0.68,-6.382,1,0.0257,0.00125,0.000841,0.0927,0.228,104.981,4,rock,4
0.529,0.93,-4.161,0,0.0448,0.0032,0.00158,0.287,0.365,109.005,3,metal,5
0.234,0.227,-18.535,1,0.0373,0.944,0.869,0.0854,0.0703,101.636,3,classical,2
0.652,0.942,-3.092,1,0.0442,0.0499,0.0168,0.228,0.82,92.994,4,techno,5
0.443,0.973,-4.386,0,0.133,0.00161,0.0,0.353,0.458,157.872,4,metal,5
0.616,0.849,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,4,country,5
0.802,0.59,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,4,country,3
0.607,0.823,-3.984,0,0.0431,0.00615,0.641,0.423,0.25,160.031,4,techno,5
0.487,0.994,-12.159,1,0.085,0.0107,0.00492,0.969,0.37,160.859,4,techno,5
0.558,0.999,-5.316,0,0.0858,0.171,0.92,0.115,0.147,137.99,4,techno,5
0.255,0.00295,-28.849,1,0.0659,0.99,0.809,0.133,0.0345,67.228,4,classical,1
0.52,0.749,-5.782,1,0.0277,0.00349,0.89,0.0852,0.205,140.074,4,techno,4
0.657,0.629,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,4,dance,4
0.451,0.648,-8.659,1,0.0355,0.481,0.0,0.201,0.857,146.792,4,country,4
0.841,0.63,-5.356,1,0.0443,0.0725,0.0,0.0742,0.876,97.964,4,dance,4
0.621,0.82,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,4,dance,5
0.523,0.666,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,4,rock,4
0.495,0.527,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,4,rock,3
0.666,0.646,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,4,blues,4
0.674,0.595,-10.599,1,0.0333,0.239,0.0,0.112,0.763,105.852,4,rock,3
0.379,0.573,-8.951,1,0.0443,0.000247,0.0169,0.0587,0.372,127.348,4,blues,3
0.603,0.747,-8.911,1,0.0269,0.0366,0.000432,0.154,0.964,118.59,4,pop,4
0.463,0.559,-9.326,1,0.0445,0.816,1.31e-06,0.241,0.811,83.363,4,jazz,3
0.414,0.106,-11.628,1,0.0316,0.861,0.000514,0.0954,0.153,139.139,4,acoustic,1
0.765,0.646,-9.63,0,0.0379,0.209,0.000791,0.181,0.641,129.969,4,techno,4
0.55,0.368,-11.275,0,0.0698,0.8,9.1e-05,0.118,0.16,136.983,3,blues,2
0.459,0.647,-9.171,1,0.0316,0.347,0.00173,0.117,0.919,163.711,4,blues,4
0.553,0.602,-8.51,0,0.0375,0.377,0.712,0.0993,0.28,170.02,4,jazz,4
0.329,0.0232,-24.632,0,0.0372,0.993,0.922,0.0965,0.112,111.377,4,classical,1
0.568,0.287,-13.839,1,0.0347,0.919,0.172,0.113,0.292,144.099,4,acoustic,2
0.56,0.941,-5.171,1,0.0813,0.00219,0.0432,0.731,0.701,100.794,4,rock,5
0.64,0.889,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,4,dance,5
0.48,0.785,-7.765,1,0.0294,0.12,5.23e-06,0.138,0.921,151.752,4,rock,4
0.609,0.746,-5.429,0,0.0814,0.0185,0.0,0.306,0.629,80.967,4,jazz,4
0.236,0.578,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,4,acoustic,3
0.719,0.785,-3.948,1,0.0382,0.489,0.0,0.171,0.718,107.954,4,acoustic,4
0.471,0.924,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,rock,5
0.871,0.597,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,4,pop,3
0.542,0.732,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,rock,4
0.248,0.00674,-36.547,1,0.0417,0.952,0.271,0.155,0.185,176.236,3,classical,1
0.377,0.0133,-30.351,0,0.0381,0.994,0.912,0.101,0.177,53.711,4,classical,1
0.593,0.81,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,4,rock,5
0.545,0.927,-4.736,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,4,metal,5
0.835,0.669,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4,dance,4
0.469,0.79,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,4,rock,4
0.435,0.94,-5.552,0,0.0664,7.9e-05,7.66e-05,0.0659,0.42,139.028,4,metal,5
0.503,0.0164,-28.316,1,0.0595,0.993,0.921,0.0854,0.0652,123.126,4,classical,1
0.651,0.621,-7.271,1,0.0359,0.637,0.000122,0.0712,0.914,77.578,4,acoustic,4
0.705,0.769,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,4,pop,4
0.534,0.95,-2.712,0,0.161,0.012,1.91e-06,0.413,0.527,140.071,4,metal,5
0.594,0.64,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,4,dance,4
0.472,0.00604,-32.704,1,0.0587,0.995,0.916,0.0978,0.261,70.368,4,classical,1
0.526,0.774,-1.692,1,0.0459,0.715,0.0,0.437,0.715,131.715,4,jazz,4
0.487,0.531,-10.539,1,0.0424,0.841,0.699,0.0937,0.396,107.124,4,blues,3
0.66,0.901,-8.929,0,0.0446,0.141,0.0,0.123,0.458,140.005,4,techno,5
0.663,0.697,-9.442,1,0.0473,0.156,0.0224,0.0663,0.744,166.001,4,metal,4
0.446,0.0146,-31.047,1,0.12,0.991,0.945,0.116,0.0815,137.697,1,classical,1
0.321,0.09,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,jazz,1
0.115,0.421,-14.503,0,0.0507,0.754,0.923,0.119,0.207,84.198,3,classical,3
0.263,0.5,-8.759,1,0.0355,0.701,0.0,0.986,0.195,168.129,4,acoustic,3
0.46,0.601,-5.486,0,0.0304,0.0377,0.715,0.0954,0.247,136.912,4,blues,4
0.754,0.679,-10.005,0,0.038,0.0143,0.588,0.0414,0.971,129.859,4,techno,4
0.551,0.695,-7.111,1,0.0323,0.181,0.000154,0.192,0.207,114.135,4,blues,4
0.394,0.8,-4.17,0,0.0413,0.0266,0.0,0.184,0.525,162.053,4,country,4
0.62,0.813,-6.118,1,0.0312,0.372,0.00626,0.0306,0.974,111.076,4,blues,5
0.585,0.657,-7.785,1,0.0574,0.58,0.0151,0.127,0.466,84.529,4,jazz,4
0.453,0.0915,-13.034,1,0.0333,0.986,0.0129,0.109,0.275,131.896,3,acoustic,1
0.637,0.401,-7.974,1,0.03,0.526,0.0,0.177,0.162,122.795,4,acoustic,3
0.607,0.872,-7.448,1,0.0382,0.00563,0.396,0.279,0.404,127.993,4,pop,5
0.331,0.0937,-16.817,0,0.0463,0.815,0.295,0.173,0.139,71.025,5,jazz,1
0.618,0.85,-4.992,1,0.042,0.0604,0.0,0.177,0.5,99.182,4,acoustic,5
0.394,0.327,-14.291,1,0.114,0.849,0.0,0.125,0.411,93.358,4,rock,2
0.845,0.553,-11.102,0,0.0813,0.388,0.113,0.122,0.831,131.34,4,techno,3
0.68,0.393,-8.431,1,0.0306,0.538,4.19e-06,0.12,0.551,125.036,4,rock,2
0.467,0.699,-7.72,1,0.0374,0.00585,0.0,0.346,0.875,126.487,4,rock,4
0.633,0.529,-7.85,0,0.0339,0.307,0.0,0.342,0.578,90.08,4,dance,3
0.456,0.386,-10.293,1,0.032,0.835,0.108,0.389,0.612,165.733,4,acoustic,2
0.43,0.841,-2.99,1,0.037,0.13,0.0,0.0517,0.489,180.977,4,country,5
0.713,0.471,-7.392,0,0.483,0.421,0.0,0.0308,0.779,199.764,4,dance,3
0.211,0.875,-8.88,1,0.422,0.00734,0.00126,0.986,0.337,165.136,4,pop,5
0.616,0.577,-8.834,1,0.0407,0.535,0.0,0.0808,0.592,145.863,4,country,3
0.558,0.896,-3.687,1,0.0545,0.0316,0.0,0.528,0.63,90.064,4,country,5
0.166,0.0286,-28.399,1,0.0389,0.977,0.931,0.103,0.0517,91.62,4,classical,1
0.605,0.966,-2.718,1,0.0674,0.000107,0.692,0.0792,0.0984,126.005,4,techno,5
0.576,0.703,-3.557,1,0.0394,0.836,0.467,0.0875,0.819,102.3,3,jazz,4
0.405,0.962,-4.894,1,0.0842,0.000213,2.31e-06,0.108,0.489,170.023,4,rock,5
0.509,0.288,-11.317,0,0.0424,0.671,0.000607,0.157,0.375,143.897,3,jazz,2
0.606,0.301,-11.402,1,0.0423,0.545,0.00194,0.0419,0.457,100.979,4,blues,2
0.68,0.625,-7.0,0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,4,pop,4
0.549,0.183,-11.398,0,0.0447,0.911,0.0,0.109,0.337,93.965,4,classical,1
0.686,0.662,-12.405,0,0.0438,0.00281,0.886,0.122,0.283,125.004,4,techno,4
0.354,0.175,-9.779,1,0.0388,0.781,7.63e-05,0.153,0.323,111.089,4,acoustic,1
0.846,0.482,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,4,dance,3
0.493,0.987,-3.398,1,0.122,8.96e-06,0.0,0.231,0.354,103.979,4,metal,5
0.617,0.924,-7.537,1,0.0514,0.116,0.0,0.0378,0.944,112.167,4,acoustic,5
0.557,0.825,-4.657,1,0.0283,0.00525,0.00164,0.177,0.841,120.017,4,country,5
0.533,0.961,-3.32,0,0.0549,0.000602,0.000177,0.275,0.328,106.991,4,metal,5
0.586,0.423,-7.459,1,0.0261,0.252,5.83e-06,0.0976,0.318,138.133,4,acoustic,3
0.27,0.878,-3.957,1,0.106,0.00239,0.0,0.0541,0.252,118.28,4,metal,5
0.298,0.927,-4.396,0,0.0995,0.00021,0.0,0.296,0.389,133.997,4,metal,5
0.724,0.338,-8.754,0,0.0605,0.687,0.00649,0.168,0.338,92.571,4,blues,2
0.622,0.702,-5.391,1,0.0524,0.446,0.0,0.101,0.611,78.513,4,acoustic,4
0.486,0.593,-5.157,0,0.0349,0.00923,3.77e-06,0.325,0.257,82.032,4,blues,3
0.598,0.955,-4.52,1,0.0916,0.00122,0.0,0.243,0.402,119.126,4,metal,5
0.605,0.847,-9.2,0,0.0307,0.307,0.737,0.112,0.631,100.005,4,jazz,5
0.479,0.541,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,acoustic,3
0.69,0.626,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance,4
0.464,0.501,-8.546,1,0.0264,0.443,0.22,0.115,0.306,130.857,4,blues,3
0.673,0.981,-3.591,1,0.0425,0.084,0.0226,0.35,0.662,134.985,4,techno,5
0.557,0.752,-8.169,1,0.0566,0.237,2.19e-06,0.124,0.687,74.108,4,blues,4
0.558,0.793,-6.861,0,0.0374,0.000641,2.93e-05,0.731,0.457,75.999,4,metal,4
0.554,0.848,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,4,techno,5
0.649,0.253,-12.444,0,0.0395,0.81,0.822,0.0919,0.347,87.011,4,jazz,2
0.448,0.22,-15.014,1,0.035,0.775,0.837,0.0813,0.0947,137.915,3,classical,2
0.287,0.411,-23.239,0,0.0681,0.844,0.654,0.163,0.0468,86.047,4,jazz,3
0.904,0.727,-9.992,0,0.0591,6.54e-05,0.86,0.0737,0.408,122.001,4,techno,4
0.363,0.129,-14.304,1,0.0322,0.904,1.52e-06,0.157,0.147,80.367,3,jazz,1
0.646,0.658,-4.678,1,0.052,0.0617,0.0,0.0692,0.44,92.001,4,acoustic,4
