danceability,key,mode,speechiness,liveness,tempo,time_signature,genre
0.656,2,1,0.0322,0.0854,115.58,4,acoustic
0.463,0,0,0.0411,0.554,112.145,4,acoustic
0.461,4,0,0.0946,0.414,172.178,4,acoustic
0.492,10,1,0.0382,0.0794,151.915,4,acoustic
0.608,11,1,0.0601,0.13,117.875,4,acoustic
0.431,8,1,0.0275,0.148,94.915,3,acoustic
0.581,1,1,0.0394,0.112,126.128,4,acoustic
0.488,0,1,0.286,0.273,162.285,4,acoustic
0.661,6,0,0.0578,0.086,94.045,4,acoustic
0.49,2,0,0.0555,0.167,124.229,4,acoustic
0.458,5,1,0.0365,0.174,114.129,4,acoustic
0.566,2,1,0.0329,0.0943,83.403,4,acoustic
0.574,5,1,0.0301,0.0852,88.299,4,blues
0.645,9,1,0.0778,0.325,127.235,4,blues
0.446,7,1,0.037,0.122,109.867,4,blues
0.469,1,1,0.173,0.24,115.201,4,blues
0.515,9,0,0.0336,0.129,83.541,4,blues
0.601,1,1,0.0296,0.153,92.536,4,blues
0.603,11,0,0.0887,0.0767,131.532,4,blues
0.353,9,1,0.0323,0.33,115.046,4,blues
0.586,11,0,0.235,0.0673,80.753,4,blues
0.585,2,1,0.0582,0.689,134.053,4,blues
0.456,2,1,0.0786,0.291,186.15,4,blues
0.499,10,1,0.0727,0.123,127.446,4,blues
0.626,4,1,0.0337,0.0971,119.816,4,blues
0.609,2,1,0.0432,0.11,127.912,4,blues
0.677,10,1,0.0311,0.104,82.016,4,blues
0.535,7,1,0.0502,0.0923,107.664,4,blues
0.266,10,0,0.0788,0.162,48.578,4,blues
0.544,1,1,0.0526,0.0777,102.731,4,blues
0.582,9,1,0.0388,0.147,93.856,4,blues
0.348,10,1,0.0315,0.102,122.315,4,blues
0.432,0,1,0.0274,0.0739,140.262,4,blues
0.603,10,1,0.0712,0.111,118.893,4,blues
0.681,0,1,0.0253,0.0925,91.044,4,blues
0.537,11,1,0.0946,0.186,136.599,3,blues
0.299,2,1,0.0687,0.0703,94.263,4,blues
0.568,9,1,0.0443,0.126,113.129,4,blues
0.61,7,1,0.0337,0.134,82.523,4,blues
0.554,8,1,0.0259,0.114,97.245,4,blues
0.459,7,1,0.0961,0.708,182.586,4,blues
0.321,5,0,0.0804,0.0897,151.972,4,blues
0.519,7,1,0.0311,0.7,78.424,4,blues
0.715,9,1,0.0423,0.0668,128.767,4,blues
0.757,10,0,0.0936,0.0481,183.956,4,blues
0.496,4,1,0.0483,0.374,121.227,4,blues
0.57,7,1,0.0345,0.937,89.385,4,blues
0.56,10,1,0.0402,0.0852,131.72,4,blues
0.532,9,0,0.0301,0.116,112.03,4,blues
0.431,6,0,0.0633,0.0812,118.545,4,blues
0.489,8,1,0.0402,0.29,94.007,4,blues
0.458,6,1,0.0586,0.25,117.681,4,blues
0.542,7,1,0.0621,0.056,82.371,4,blues
0.54,9,1,0.0446,0.474,122.573,4,blues
0.38,9,1,0.0465,0.592,160.611,4,blues
0.463,1,1,0.0439,0.114,110.604,4,blues
0.546,9,0,0.0531,0.706,109.959,4,blues
0.484,6,1,0.0272,0.143,101.537,4,blues
0.527,8,1,0.0279,0.112,152.91,4,blues
0.404,3,0,0.0619,0.125,145.638,4,blues
0.247,2,0,0.0545,0.411,138.686,4,blues
0.463,8,0,0.0353,0.201,115.708,4,blues
0.296,7,0,0.0394,0.0815,69.44,3,classical
0.279,2,0,0.0439,0.0638,69.813,5,classical
0.227,8,1,0.036,0.157,70.684,5,classical
0.146,0,1,0.0476,0.0864,81.526,3,classical
0.141,2,0,0.0427,0.0756,140.372,5,classical
0.302,6,1,0.0463,0.045,71.056,4,classical
0.116,7,1,0.0446,0.152,94.137,4,classical
0.194,4,1,0.0366,0.0551,140.966,4,classical
0.153,7,0,0.0432,0.114,85.367,4,classical
0.277,11,1,0.0586,0.0877,178.036,4,classical
0.458,6,0,0.0532,0.103,108.93,3,classical
0.293,3,1,0.0472,0.104,122.828,5,classical
0.0716,7,1,0.0399,0.0844,77.047,4,classical
0.191,1,0,0.0411,0.134,72.701,4,classical
0.138,0,1,0.0411,0.106,141.929,4,classical
0.162,3,1,0.0427,0.0905,110.305,4,classical
0.386,11,1,0.0741,0.333,176.004,4,classical
0.103,2,1,0.0375,0.378,77.356,4,classical
0.268,11,0,0.0719,0.291,130.034,4,classical
0.329,10,1,0.0345,0.117,103.77,3,classical
0.186,0,0,0.0424,0.0718,78.426,4,classical
0.25,9,1,0.0488,0.0477,94.404,4,classical
0.309,9,1,0.0459,0.0924,74.568,4,classical
0.331,7,1,0.037,0.0762,65.591,4,classical
0.262,4,1,0.0448,0.195,76.65,4,classical
0.212,1,1,0.0366,0.087,84.346,3,classical
0.326,5,0,0.0407,0.0997,70.121,4,classical
0.227,7,0,0.0403,0.083,82.568,4,classical
0.384,4,1,0.0424,0.108,66.695,3,classical
0.204,8,1,0.0395,0.102,70.944,3,classical
0.312,8,0,0.068,0.118,40.645,3,classical
0.144,0,0,0.0367,0.0646,54.898,4,classical
0.554,4,1,0.0502,0.221,119.502,4,classical
0.209,3,1,0.0502,0.116,65.385,4,classical
0.403,10,1,0.0546,0.0835,80.369,4,classical
0.375,1,1,0.0501,0.0562,67.978,5,classical
0.587,8,1,0.0398,0.0903,112.56,4,classical
0.215,7,0,0.0425,0.288,75.554,4,classical
0.44,11,1,0.0634,0.0953,110.825,4,classical
0.308,4,1,0.0486,0.0869,66.122,5,classical
0.499,2,0,0.0509,0.0949,73.782,4,classical
0.371,7,1,0.0337,0.137,103.655,4,classical
0.349,9,1,0.0341,0.0892,101.681,3,classical
0.462,2,1,0.0276,0.123,95.407,4,classical
0.367,1,0,0.0475,0.193,88.904,4,classical
0.109,2,1,0.0459,0.368,80.71,3,classical
0.152,7,1,0.039,0.0886,96.057,3,classical
0.378,4,0,0.0759,0.0627,67.129,5,classical
0.103,10,1,0.0456,0.141,89.754,4,classical
0.184,1,1,0.0474,0.0444,50.917,4,classical
0.457,10,1,0.0354,0.0536,148.0,4,country
0.638,9,1,0.0332,0.189,103.017,4,country
0.682,1,0,0.0318,0.11,122.207,4,country
0.554,11,1,0.035,0.63,176.01,4,country
0.491,5,1,0.0421,0.0886,199.851,4,country
0.554,1,0,0.0357,0.31,116.992,4,country
0.523,1,1,0.0374,0.243,141.982,4,country
0.531,9,0,0.0429,0.0283,136.991,4,country
0.355,10,1,0.0285,0.0979,73.842,4,country
0.673,0,1,0.0361,0.309,113.063,4,country
0.496,5,1,0.0293,0.182,158.121,4,country
0.656,8,1,0.0261,0.0753,108.015,4,country
0.497,0,1,0.0371,0.413,96.991,4,country
0.617,0,0,0.0655,0.19,128.91,4,country
0.51,11,1,0.0348,0.119,141.963,4,country
0.511,7,1,0.0498,0.184,183.303,4,country
0.592,7,1,0.0305,0.0862,160.048,4,country
0.494,1,1,0.0418,0.148,141.939,4,country
0.472,2,1,0.0413,0.213,163.867,4,country
0.466,1,1,0.0353,0.0744,176.043,4,country
0.291,2,1,0.0306,0.259,83.112,1,country
0.468,7,0,0.0992,0.0718,79.988,4,country
0.613,7,1,0.0387,0.11,134.972,4,country
0.55,2,1,0.0367,0.153,117.997,4,country
0.703,8,1,0.0327,0.364,109.958,4,country
0.555,5,0,0.0609,0.0672,119.991,4,country
0.537,11,1,0.0362,0.164,161.991,4,country
0.635,6,1,0.0298,0.106,139.977,4,country
0.411,3,1,0.038,0.0879,81.274,4,country
0.663,2,1,0.0466,0.0823,111.97,4,country
0.54,1,1,0.081,0.629,171.72,4,country
0.699,1,1,0.058,0.143,104.02,4,country
0.612,2,1,0.0298,0.108,119.848,4,country
0.773,0,1,0.067,0.0868,89.992,4,country
0.514,8,1,0.0258,0.085,101.0,4,country
0.555,6,1,0.0277,0.135,145.04,4,country
0.745,2,1,0.0307,0.13,126.065,4,country
0.587,4,1,0.0308,0.0452,141.852,4,country
0.579,2,1,0.145,0.789,165.972,4,country
0.489,0,1,0.0285,0.135,99.544,4,country
0.532,7,1,0.0284,0.363,135.972,4,country
0.299,4,1,0.051,0.113,167.498,3,country
0.598,11,0,0.0396,0.111,159.942,4,country
0.732,2,0,0.0442,0.13,86.233,4,country
0.523,11,1,0.0292,0.11,118.97,4,country
0.57,8,1,0.0266,0.11,147.875,4,country
0.671,0,1,0.0493,0.338,99.922,4,country
0.735,7,1,0.0516,0.104,130.106,4,country
0.827,2,1,0.0872,0.0957,81.969,4,country
0.615,3,1,0.0329,0.122,153.783,4,country
0.726,5,1,0.0431,0.309,143.994,4,dance
0.72,1,1,0.124,0.157,102.071,4,dance
0.707,7,1,0.031,0.204,127.937,4,dance
0.641,2,1,0.0786,0.0862,146.078,4,dance
0.581,11,1,0.0981,0.139,129.992,4,dance
0.495,0,0,0.0311,0.103,158.024,4,dance
0.711,1,0,0.046,0.215,128.001,4,dance
0.71,5,0,0.0319,0.0971,119.981,4,dance
0.66,4,0,0.0337,0.0922,127.98,4,dance
0.874,5,0,0.0431,0.324,116.017,4,dance
0.783,7,1,0.0408,0.108,120.021,4,dance
0.778,2,1,0.0489,0.132,95.002,4,dance
0.509,8,1,0.072,0.0749,128.0,4,dance
0.765,1,0,0.032,0.0801,122.028,4,dance
0.421,10,1,0.0564,0.123,84.786,4,dance
0.673,7,1,0.158,0.341,135.956,4,dance
0.608,5,0,0.0554,0.262,127.075,4,dance
0.625,11,0,0.175,0.187,179.063,4,dance
0.747,0,1,0.0453,0.29,103.976,4,dance
0.762,0,0,0.0561,0.125,106.012,4,dance
0.706,1,0,0.0688,0.306,128.011,4,dance
0.564,11,0,0.0461,0.109,91.972,4,dance
0.697,2,1,0.0338,0.0895,155.974,4,dance
0.69,11,0,0.0506,0.108,140.05,4,dance
0.715,2,1,0.0509,0.107,93.043,4,dance
0.694,9,1,0.0949,0.561,97.939,4,dance
0.612,11,0,0.0509,0.116,129.042,4,dance
0.531,1,0,0.333,0.22,84.817,4,dance
0.791,0,1,0.0569,0.163,125.014,4,dance
0.591,6,1,0.0478,0.142,140.043,4,dance
0.649,3,0,0.0415,0.671,126.03,4,dance
0.781,6,0,0.293,0.0457,94.993,4,dance
0.566,11,1,0.0368,0.315,101.006,4,dance
0.785,2,1,0.0419,0.0901,134.002,4,dance
0.687,1,0,0.0353,0.2,133.962,4,dance
0.638,8,1,0.0479,0.0803,124.072,4,dance
0.674,2,1,0.03,0.0944,103.998,4,dance
0.596,8,1,0.0411,0.0947,127.961,4,dance
0.727,3,1,0.0641,0.0718,133.995,4,dance
0.573,8,0,0.109,0.0567,127.934,4,dance
0.667,5,1,0.0353,0.0867,130.01,4,dance
0.522,7,1,0.0379,0.24,137.939,3,dance
0.61,7,0,0.0692,0.118,126.889,4,dance
0.757,7,0,0.0701,0.0798,95.01,4,dance
0.658,5,1,0.0393,0.368,124.91,4,dance
0.472,10,1,0.054,0.24,140.034,4,dance
0.633,2,1,0.0839,0.0986,146.097,4,dance
0.695,8,1,0.0483,0.237,124.989,4,dance
0.379,0,0,0.134,0.248,81.822,4,dance
0.678,5,1,0.0355,0.0744,130.028,4,dance
0.421,0,1,0.0405,0.131,111.996,4,jazz
0.864,1,0,0.0743,0.105,129.93,4,jazz
0.339,4,1,0.0375,0.341,94.775,3,jazz
0.885,8,1,0.0592,0.11,99.995,4,jazz
0.85,0,1,0.047,0.103,112.966,4,jazz
0.352,9,0,0.0297,0.0941,99.203,4,jazz
0.819,5,0,0.317,0.211,87.9,4,jazz
0.321,0,0,0.0321,0.0998,65.825,4,jazz
0.653,8,1,0.044,0.192,127.609,4,jazz
0.569,5,0,0.04,0.29,123.573,4,jazz
0.632,5,0,0.0677,0.104,71.972,4,jazz
0.598,8,1,0.0404,0.0704,123.855,4,jazz
0.647,7,1,0.0428,0.0882,151.251,4,jazz
0.334,5,1,0.0317,0.133,107.156,3,jazz
0.49,1,1,0.0313,0.18,107.204,4,jazz
0.123,8,1,0.0288,0.14,82.062,3,jazz
0.936,5,0,0.156,0.408,124.963,4,jazz
0.473,0,1,0.0315,0.105,93.777,3,jazz
0.605,8,1,0.0272,0.11,105.85,4,jazz
0.604,5,0,0.321,0.463,122.057,4,jazz
0.641,0,1,0.0327,0.114,177.811,4,jazz
0.25,1,0,0.0329,0.136,107.269,3,jazz
0.802,10,0,0.189,0.319,106.019,4,jazz
0.574,9,0,0.0495,0.172,77.968,4,jazz
0.775,8,1,0.0342,0.0941,97.491,4,jazz
0.579,8,1,0.0513,0.281,76.783,4,jazz
0.442,3,1,0.0388,0.21,65.003,4,jazz
0.269,1,1,0.0409,0.131,80.556,5,jazz
0.495,5,0,0.0273,0.0954,88.036,4,jazz
0.375,9,0,0.0324,0.0984,75.993,3,jazz
0.793,7,0,0.0428,0.293,125.021,4,jazz
0.32,6,1,0.0345,0.138,73.196,5,jazz
0.435,7,0,0.0395,0.111,115.72,4,jazz
0.553,10,1,0.0303,0.113,102.213,4,jazz
0.361,5,1,0.033,0.182,72.075,4,jazz
0.605,1,1,0.0319,0.102,126.014,4,jazz
0.824,10,0,0.14,0.0857,122.858,4,jazz
0.23,6,1,0.0351,0.262,102.777,3,jazz
0.288,0,0,0.0343,0.114,106.379,4,jazz
0.45,2,1,0.0391,0.707,157.24,4,jazz
0.411,1,1,0.0414,0.064,97.96,4,jazz
0.594,10,1,0.0517,0.0313,122.331,4,jazz
0.79,6,1,0.332,0.0548,88.009,4,jazz
0.645,7,1,0.036,0.103,180.132,4,jazz
0.384,11,1,0.0389,0.11,88.2,4,jazz
0.816,1,1,0.264,0.305,126.165,4,jazz
0.905,1,1,0.0413,0.28,126.026,4,jazz
0.801,0,1,0.0559,0.0856,120.012,4,jazz
0.803,11,0,0.0488,0.891,125.686,4,jazz
0.463,5,1,0.0445,0.241,83.363,4,jazz
0.403,6,1,0.0964,0.341,112.363,4,metal
0.371,1,1,0.144,0.516,196.058,4,metal
0.585,9,0,0.0534,0.0707,110.006,4,metal
0.531,11,0,0.0809,0.0822,164.079,4,metal
0.472,6,0,0.15,0.0826,159.989,4,metal
0.469,0,1,0.0589,0.346,164.042,4,metal
0.48,6,1,0.117,0.355,129.999,4,metal
0.604,11,0,0.047,0.0813,90.001,4,metal
0.507,1,1,0.046,0.336,136.035,4,metal
0.615,1,0,0.0278,0.0908,108.0,4,metal
0.276,9,0,0.0998,0.107,144.793,4,metal
0.436,4,1,0.0377,0.104,144.015,4,metal
0.59,7,1,0.0603,0.0448,153.023,4,metal
0.46,3,1,0.0525,0.0735,73.019,4,metal
0.552,1,0,0.0787,0.846,139.941,4,metal
0.285,5,1,0.0421,0.114,126.628,4,metal
0.671,11,0,0.0463,0.662,116.04,4,metal
0.563,9,1,0.0548,0.118,149.966,4,metal
0.592,2,0,0.0502,0.131,117.106,4,metal
0.537,10,1,0.0315,0.114,125.037,3,metal
0.442,8,1,0.094,0.0857,140.02,4,metal
0.503,8,0,0.106,0.26,121.983,4,metal
0.531,5,0,0.0329,0.0657,104.055,4,metal
0.519,6,0,0.0662,0.111,77.011,4,metal
0.399,10,1,0.0375,0.366,130.055,4,metal
0.293,3,0,0.11,0.0648,122.739,4,metal
0.546,9,0,0.0619,0.31,120.037,4,metal
0.471,2,1,0.191,0.0557,135.063,4,metal
0.534,9,0,0.161,0.413,140.071,4,metal
0.465,6,1,0.0792,0.129,132.014,4,metal
0.542,7,0,0.0733,0.0926,129.996,4,metal
0.457,6,0,0.0288,0.142,93.987,4,metal
0.442,8,1,0.0941,0.0857,140.021,4,metal
0.48,1,0,0.0385,0.111,91.972,4,metal
0.503,2,1,0.0799,0.178,126.023,4,metal
0.542,2,0,0.141,0.253,124.992,4,metal
0.478,6,1,0.106,0.0703,168.953,4,metal
0.642,2,1,0.0561,0.306,120.059,4,metal
0.457,10,1,0.0656,0.67,111.972,4,metal
0.538,5,0,0.0668,0.296,100.046,4,metal
0.599,8,0,0.0294,0.155,100.001,3,metal
0.613,6,1,0.153,0.116,119.976,4,metal
0.558,2,1,0.0638,0.389,137.868,4,metal
0.555,6,1,0.0277,0.135,145.04,4,metal
0.527,4,0,0.0628,0.293,127.008,4,metal
0.514,0,1,0.0449,0.17,159.973,4,metal
0.409,5,1,0.134,0.139,173.982,4,metal
0.442,1,0,0.0761,0.153,142.733,4,metal
0.553,9,0,0.0484,0.266,100.967,4,metal
0.516,8,1,0.0402,0.258,99.936,4,metal
0.913,8,1,0.226,0.167,123.061,4,pop
0.375,11,1,0.036,0.371,136.319,5,pop
0.72,1,1,0.124,0.157,102.071,4,pop
0.418,4,1,0.0339,0.113,121.805,4,pop
0.471,8,1,0.0586,0.313,154.961,4,pop
0.445,11,1,0.0298,0.27,129.022,4,pop
0.726,5,1,0.0431,0.309,143.994,4,pop
0.417,5,1,0.0328,0.217,119.903,4,pop
0.612,0,1,0.0434,0.088,72.795,4,pop
0.645,9,1,0.0778,0.325,127.235,4,pop
0.378,10,1,0.075,0.0849,184.086,4,pop
0.286,0,1,0.042,0.146,79.303,4,pop
0.641,2,1,0.0786,0.0862,146.078,4,pop
0.385,2,1,0.0305,0.131,126.162,4,pop
0.726,4,1,0.0737,0.0596,124.99,4,pop
0.553,3,0,0.0492,0.3,129.011,4,pop
0.581,11,1,0.0981,0.139,129.992,4,pop
0.327,0,1,0.0561,0.219,144.518,4,pop
0.685,0,1,0.0304,0.0915,79.936,4,pop
0.353,9,1,0.0323,0.33,115.046,4,pop
0.495,0,0,0.0311,0.103,158.024,4,pop
0.585,2,1,0.0582,0.689,134.053,4,pop
0.71,5,0,0.0319,0.0971,119.981,4,pop
0.4,4,1,0.0539,0.101,145.713,4,pop
0.711,1,0,0.046,0.215,128.001,4,pop
0.499,10,1,0.0727,0.123,127.446,4,pop
0.66,4,0,0.0337,0.0922,127.98,4,pop
0.851,11,0,0.0542,0.0769,128.001,3,pop
0.721,0,1,0.0532,0.0973,129.83,4,pop
0.609,2,1,0.0432,0.11,127.912,4,pop
0.707,7,1,0.031,0.204,127.937,4,pop
0.711,5,1,0.0419,0.0478,121.006,4,pop
0.457,1,1,0.032,0.146,102.961,4,pop
0.633,8,1,0.0435,0.0759,125.336,4,pop
0.783,7,1,0.0408,0.108,120.021,4,pop
0.631,7,1,0.0419,0.155,130.005,4,pop
0.778,2,1,0.0489,0.132,95.002,4,pop
0.86,0,1,0.0574,0.0817,107.952,4,pop
0.874,5,0,0.0431,0.324,116.017,4,pop
0.535,7,1,0.0502,0.0923,107.664,4,pop
0.421,10,1,0.0564,0.123,84.786,4,pop
0.578,2,1,0.0297,0.19,132.041,4,pop
0.598,0,1,0.0375,0.196,115.01,4,pop
0.855,6,0,0.104,0.133,116.997,4,pop
0.672,0,1,0.0506,0.0927,107.938,4,pop
0.348,10,1,0.0315,0.102,122.315,4,pop
0.509,8,1,0.072,0.0749,128.0,4,pop
0.603,10,1,0.0712,0.111,118.893,4,pop
0.765,1,0,0.032,0.0801,122.028,4,pop
0.568,9,1,0.0443,0.126,113.129,4,pop
0.471,8,1,0.0586,0.313,154.961,4,rock
0.46,7,1,0.0417,0.0449,152.531,3,rock
0.72,1,1,0.124,0.157,102.071,4,rock
0.375,11,1,0.036,0.371,136.319,5,rock
0.378,10,1,0.075,0.0849,184.086,4,rock
0.418,4,1,0.0339,0.113,121.805,4,rock
0.505,3,1,0.0321,0.329,89.938,4,rock
0.445,11,1,0.0298,0.27,129.022,4,rock
0.448,9,1,0.0627,0.668,136.245,4,rock
0.507,5,1,0.0278,0.225,99.843,4,rock
0.457,1,1,0.032,0.146,102.961,4,rock
0.645,9,1,0.0778,0.325,127.235,4,rock
0.685,0,1,0.0304,0.0915,79.936,4,rock
0.417,5,1,0.0328,0.217,119.903,4,rock
0.616,5,1,0.0344,0.205,150.071,4,rock
0.286,0,1,0.042,0.146,79.303,4,rock
0.672,0,1,0.0506,0.0927,107.938,4,rock
0.385,2,1,0.0305,0.131,126.162,4,rock
0.421,10,1,0.0564,0.123,84.786,4,rock
0.462,5,1,0.0486,0.126,110.828,4,rock
0.457,10,1,0.0354,0.0536,148.0,4,rock
0.469,1,1,0.173,0.24,115.201,4,rock
0.403,6,1,0.0964,0.341,112.363,4,rock
0.463,5,1,0.0489,0.134,111.141,4,rock
0.56,3,1,0.14,0.371,126.05,4,rock
0.486,5,1,0.0267,0.54,100.456,4,rock
0.48,1,1,0.0333,0.312,131.127,4,rock
0.601,1,1,0.0296,0.153,92.536,4,rock
0.598,0,1,0.0375,0.196,115.01,4,rock
0.463,5,1,0.0387,0.071,130.749,4,rock
0.765,1,0,0.032,0.0801,122.028,4,rock
0.353,9,1,0.0323,0.33,115.046,4,rock
0.682,1,0,0.0318,0.11,122.207,4,rock
0.327,0,1,0.0561,0.219,144.518,4,rock
0.656,2,1,0.0372,0.145,105.009,4,rock
0.585,2,1,0.0582,0.689,134.053,4,rock
0.718,5,0,0.0323,0.0846,92.998,4,rock
0.46,7,1,0.0417,0.0449,152.531,3,rock
0.371,1,1,0.144,0.516,196.058,4,rock
0.4,4,1,0.0539,0.101,145.713,4,rock
0.635,0,1,0.151,0.0928,100.048,4,rock
0.515,7,1,0.0784,0.219,80.146,4,rock
0.638,9,1,0.0332,0.189,103.017,4,rock
0.455,2,1,0.0384,0.277,142.638,4,rock
0.566,11,1,0.0368,0.315,101.006,4,rock
0.499,10,1,0.0727,0.123,127.446,4,rock
0.483,4,1,0.0429,0.115,133.406,3,rock
0.56,11,0,0.0348,0.0585,144.478,4,rock
0.554,11,1,0.035,0.63,176.01,4,rock
0.267,0,1,0.0475,0.062,159.979,4,rock
0.509,8,1,0.072,0.0749,128.0,4,techno
0.596,8,1,0.0411,0.0947,127.961,4,techno
0.609,0,0,0.034,0.127,129.99,4,techno
0.567,6,1,0.0364,0.124,127.983,4,techno
0.76,0,1,0.0491,0.278,127.029,4,techno
0.867,1,1,0.0768,0.103,115.0,4,techno
0.688,9,0,0.0451,0.365,128.009,4,techno
0.509,8,1,0.072,0.0749,128.0,4,techno
0.656,7,1,0.0699,0.138,128.001,4,techno
0.49,5,1,0.0998,0.0749,140.01,4,techno
0.593,4,0,0.0626,0.277,190.028,4,techno
0.604,9,1,0.0459,0.0841,130.03,4,techno
0.646,8,1,0.0778,0.0947,127.025,4,techno
0.609,0,0,0.034,0.127,129.99,4,techno
0.827,1,1,0.0586,0.0763,120.007,4,techno
0.736,7,1,0.04,0.0621,118.006,4,techno
0.574,10,0,0.0681,0.333,120.015,4,techno
0.54,1,1,0.0347,0.407,104.934,4,techno
0.784,6,0,0.0649,0.103,124.002,4,techno
0.769,7,1,0.207,0.121,103.997,4,techno
0.672,3,0,0.164,0.284,125.999,4,techno
0.632,7,1,0.0424,0.0988,119.989,4,techno
0.539,5,0,0.0379,0.334,129.942,4,techno
0.644,0,0,0.0493,0.11,127.998,4,techno
0.567,6,1,0.0364,0.124,127.983,4,techno
0.787,1,1,0.0637,0.144,130.004,4,techno
0.606,11,0,0.0291,0.072,138.064,4,techno
0.81,7,1,0.0684,0.0892,120.004,4,techno
0.755,7,1,0.0468,0.0762,128.009,4,techno
0.462,1,1,0.518,0.398,184.084,4,techno
0.852,5,0,0.123,0.536,121.002,4,techno
0.673,10,1,0.0425,0.35,134.985,4,techno
0.572,7,0,0.12,0.315,127.976,4,techno
0.875,7,1,0.0466,0.0749,117.995,4,techno
0.732,4,0,0.0326,0.22,132.987,4,techno
0.889,0,1,0.0743,0.0399,119.999,4,techno
0.609,9,0,0.032,0.109,120.016,4,techno
0.584,11,0,0.0428,0.0881,174.006,4,techno
0.689,0,0,0.0459,0.171,129.991,4,techno
0.688,9,0,0.0451,0.365,128.009,4,techno
0.761,4,1,0.0874,0.434,129.996,4,techno
0.72,5,0,0.0349,0.107,123.997,4,techno
0.91,6,0,0.0943,0.0846,124.986,4,techno
0.512,2,1,0.0345,0.0851,139.954,4,techno
0.505,8,1,0.0674,0.0541,127.993,3,techno
0.586,1,1,0.0548,0.353,110.325,4,techno
0.656,7,1,0.0699,0.138,128.001,4,techno
0.667,9,0,0.0313,0.393,114.022,4,techno
0.733,1,1,0.0588,0.0585,129.998,4,techno
0.534,8,0,0.0582,0.049,141.998,4,techno
0.551,10,0,0.0524,0.0425,185.063,4,acoustic
0.602,8,1,0.0369,0.143,90.894,4,acoustic
0.731,6,0,0.0445,0.133,154.038,4,acoustic
0.536,1,1,0.0375,0.131,121.974,4,acoustic
0.6,10,1,0.0311,0.24,97.631,4,acoustic
0.494,6,0,0.0314,0.125,137.018,4,acoustic
0.57,8,1,0.0363,0.161,94.948,4,acoustic
0.213,4,0,0.0327,0.111,72.844,5,acoustic
0.592,8,1,0.0298,0.107,114.72,3,acoustic
0.624,3,1,0.0391,0.113,157.92,4,acoustic
0.479,0,1,0.0545,0.108,85.994,4,acoustic
0.337,4,0,0.0348,0.241,114.538,4,acoustic
0.547,7,1,0.0966,0.335,134.976,4,acoustic
0.779,1,1,0.0287,0.109,106.466,4,acoustic
0.744,1,1,0.0351,0.11,138.016,4,acoustic
0.484,5,1,0.043,0.295,92.204,4,acoustic
0.713,0,1,0.0532,0.126,128.35,4,acoustic
0.361,11,1,0.0288,0.279,67.353,4,acoustic
0.532,9,1,0.0518,0.0909,155.893,4,acoustic
0.69,7,0,0.0372,0.12,140.005,4,acoustic
0.542,2,1,0.0463,0.0852,135.219,4,acoustic
0.565,0,1,0.04,0.101,149.919,4,acoustic
0.592,0,0,0.0835,0.0941,143.243,4,acoustic
0.42,7,0,0.0392,0.781,113.221,4,acoustic
0.612,8,0,0.0341,0.0982,82.44,4,acoustic
0.415,9,1,0.0404,0.113,90.321,3,acoustic
0.391,4,1,0.0586,0.223,102.695,4,acoustic
0.434,2,1,0.0315,0.176,158.139,3,acoustic
0.513,9,1,0.0642,0.462,114.948,4,acoustic
0.295,1,1,0.0386,0.101,116.95,4,acoustic
0.443,1,1,0.0294,0.0993,133.783,4,acoustic
0.668,5,1,0.0238,0.124,91.961,4,acoustic
0.628,8,1,0.0281,0.105,97.523,4,acoustic
0.379,4,1,0.0293,0.152,135.198,4,acoustic
0.608,1,1,0.0309,0.121,105.036,4,acoustic
0.708,4,1,0.0404,0.125,150.013,4,acoustic
0.455,10,1,0.0339,0.0955,114.823,5,acoustic
0.488,9,0,0.0352,0.202,93.455,4,acoustic
0.516,4,0,0.0874,0.193,121.337,4,acoustic
0.534,1,1,0.0449,0.0497,164.989,4,acoustic
0.624,9,1,0.0473,0.137,135.11,4,acoustic
0.483,7,0,0.0321,0.0991,147.049,4,acoustic
0.483,1,1,0.041,0.11,144.42,3,acoustic
0.435,2,0,0.0297,0.0446,145.895,4,acoustic
0.689,4,1,0.0275,0.0859,95.014,4,acoustic
0.568,7,1,0.0303,0.0824,80.003,4,acoustic
0.668,9,1,0.0257,0.113,97.985,4,acoustic
0.578,11,1,0.036,0.37,86.166,4,acoustic
0.396,3,1,0.0372,0.0858,173.602,4,acoustic
0.657,6,1,0.0352,0.102,134.002,4,acoustic
0.636,2,1,0.0263,0.0831,113.98,4,blues
0.521,7,1,0.0357,0.315,125.228,4,blues
0.44,1,0,0.0327,0.151,148.038,4,blues
0.674,9,1,0.0333,0.112,105.852,4,blues
0.589,0,1,0.0285,0.0986,93.568,4,blues
0.509,11,0,0.0402,0.129,87.579,4,blues
0.543,2,1,0.0454,0.106,117.962,4,blues
0.449,9,1,0.0352,0.14,125.211,4,blues
0.693,9,1,0.0424,0.112,106.346,4,blues
0.665,11,0,0.151,0.0692,103.916,4,blues
0.71,0,1,0.0892,0.0613,119.944,4,blues
0.516,7,1,0.0332,0.122,77.878,4,blues
0.575,2,0,0.0743,0.161,116.006,4,blues
0.703,7,1,0.0325,0.0776,117.228,4,blues
0.679,7,1,0.034,0.0942,111.803,4,blues
0.343,7,1,0.0448,0.32,155.442,4,blues
0.516,8,0,0.0364,0.11,116.794,4,blues
