danceability,key,mode,speechiness,liveness,tempo,time_signature
0.234,11,1,0.0373,0.0854,101.636,3
0.759,11,1,0.0453,0.103,115.945,3
0.433,11,1,0.163,0.102,80.623,4
0.0608,1,0,0.0426,0.116,70.5,3
0.551,1,1,0.0394,0.109,129.246,4
0.807,7,1,0.0572,0.106,130.011,4
0.333,3,0,0.0516,0.136,168.232,4
0.48,4,1,0.0294,0.138,151.752,4
0.375,0,1,0.029,0.105,78.516,4
0.69,0,1,0.0312,0.288,110.038,4
0.398,9,0,0.0648,0.357,92.027,4
0.569,5,0,0.04,0.29,123.573,4
0.606,2,1,0.105,0.0928,163.806,4
0.519,4,1,0.0388,0.0828,122.031,4
0.771,1,1,0.0567,0.0537,88.997,4
0.376,7,1,0.0554,0.16,74.954,4
0.649,9,0,0.0452,0.0686,125.02,4
0.709,0,0,0.371,0.119,106.736,3
0.661,5,0,0.128,0.22,141.911,4
0.672,11,0,0.0304,0.214,98.02,4
0.8,11,0,0.0911,0.0881,127.002,4
0.55,2,0,0.0351,0.0878,93.169,4
0.583,11,1,0.0377,0.0979,151.956,4
0.534,4,0,0.0338,0.05,116.671,4
0.436,11,1,0.0338,0.329,88.593,4
0.363,1,1,0.0615,0.172,181.964,4
0.519,2,0,0.0642,0.195,93.466,4
0.202,2,1,0.0383,0.0831,66.477,4
0.712,11,1,0.0295,0.0519,132.111,4
0.234,7,1,0.0508,0.125,69.289,4
0.583,10,0,0.0385,0.121,161.997,4
0.459,9,1,0.0316,0.117,163.711,4
0.568,2,0,0.0505,0.108,138.049,4
0.162,2,0,0.0354,0.187,132.047,3
0.837,7,0,0.0793,0.233,129.001,4
0.767,7,1,0.0963,0.402,119.93,4
0.512,11,0,0.063,0.327,128.002,4
0.191,2,1,0.0421,0.119,66.663,4
0.598,0,1,0.0375,0.196,115.01,4
0.355,7,1,0.0403,0.223,103.656,4
0.604,1,1,0.045,0.0857,89.966,4
0.399,3,1,0.0307,0.156,100.195,3
0.331,7,1,0.0775,0.254,139.965,4
0.482,11,1,0.0589,0.17,78.98,4
0.41,0,1,0.0302,0.117,138.852,4
0.275,7,1,0.0306,0.0984,149.842,3
0.448,4,0,0.0621,0.108,144.17,4
0.519,1,1,0.0358,0.248,159.924,4
0.912,9,1,0.203,0.0442,101.628,4
0.503,11,0,0.133,0.727,129.937,4
0.64,6,0,0.0784,0.128,86.055,4
0.549,2,1,0.0702,0.333,139.747,4
0.425,11,0,0.0477,0.0861,150.252,3
0.495,0,0,0.0311,0.103,158.024,4
0.0671,2,1,0.0424,0.0947,73.277,3
0.447,4,1,0.0431,0.085,100.44,4
0.514,0,1,0.0449,0.17,159.973,4
0.811,1,1,0.0439,0.105,118.009,4
0.434,8,1,0.036,0.0855,176.398,3
0.357,7,1,0.0814,0.0681,163.881,4
0.45,2,1,0.0391,0.707,157.24,4
0.167,4,1,0.0421,0.172,175.426,3
0.357,3,0,0.107,0.0222,167.889,4
0.646,6,0,0.0288,0.144,112.115,4
0.634,2,1,0.132,0.119,91.772,3
0.603,5,0,0.0837,0.26,126.025,4
0.123,8,1,0.0288,0.14,82.062,3
0.332,8,1,0.0336,0.138,128.664,3
0.653,7,1,0.0325,0.0629,116.966,4
0.431,4,1,0.15,0.0651,107.02,4
0.694,2,1,0.0569,0.246,77.389,4
0.668,6,0,0.0869,0.111,119.987,4
0.434,1,1,0.147,0.0916,92.541,4
0.672,5,1,0.0253,0.1,102.977,4
0.299,10,1,0.0376,0.147,158.253,3
0.287,8,1,0.0494,0.134,169.942,3
0.617,10,1,0.0509,0.143,125.018,4
0.515,2,1,0.0298,0.22,86.202,4
0.841,1,1,0.0443,0.0742,97.964,4
0.53,2,0,0.0483,0.259,129.983,4
0.599,4,1,0.0984,0.3,170.918,4
0.733,6,0,0.0366,0.468,96.085,4
0.714,6,1,0.0365,0.0595,114.964,4
0.545,3,0,0.036,0.389,105.754,4
0.584,10,1,0.0279,0.456,127.001,4
0.211,9,1,0.422,0.986,165.136,4
0.688,5,1,0.0283,0.1,116.714,4
0.578,5,1,0.0481,0.108,120.437,3
0.644,11,0,0.0346,0.199,99.153,4
0.5,2,1,0.117,0.694,162.249,4
0.299,4,1,0.051,0.113,167.498,3
0.741,6,0,0.0511,0.534,125.99,4
0.413,3,0,0.109,0.237,140.022,4
0.629,4,1,0.06,0.503,139.99,4
0.352,9,0,0.0297,0.0941,99.203,4
0.658,5,1,0.0289,0.123,136.967,4
0.576,11,1,0.035,0.108,136.802,4
0.727,7,1,0.0726,0.126,86.97,4
0.768,7,1,0.0262,0.123,104.001,4
0.346,2,0,0.0395,0.0813,129.55,3
0.41,9,0,0.0412,0.0731,126.313,4
0.437,5,1,0.0326,0.0981,114.239,4
0.433,8,1,0.145,0.0813,171.955,4
0.588,10,1,0.0329,0.123,85.012,4
0.852,1,1,0.0416,0.0898,134.061,4
0.557,0,1,0.0493,0.287,149.887,4
0.269,0,0,0.03,0.0938,176.916,3
0.685,0,1,0.032,0.369,115.043,4
0.774,11,0,0.0412,0.0808,118.015,4
0.459,1,1,0.0405,0.0546,169.942,4
0.347,5,0,0.0467,0.0845,182.851,4
0.265,5,0,0.0432,0.124,77.239,4
0.492,4,0,0.117,0.189,184.981,4
0.447,10,0,0.327,0.101,112.194,3
0.731,2,1,0.0342,0.0795,133.893,4
0.679,4,1,0.0321,0.173,127.988,4
0.792,10,0,0.0638,0.121,109.99,4
0.558,2,1,0.0295,0.193,125.59,4
0.563,7,1,0.0253,0.112,122.774,4
0.6,10,0,0.0431,0.415,95.528,4
0.548,9,1,0.119,0.103,173.869,4
0.595,2,1,0.0349,0.116,166.052,4
0.298,5,1,0.035,0.101,85.708,4
0.618,7,1,0.0546,0.073,127.93,4
0.554,7,0,0.211,0.16,83.892,4
0.465,6,1,0.0792,0.129,132.014,4
0.378,3,1,0.0343,0.0945,123.466,4
0.701,0,0,0.145,0.0867,132.035,4
0.325,10,1,0.0419,0.0721,70.639,4
0.596,11,0,0.0304,0.299,98.86,4
0.727,0,1,0.098,0.0824,132.991,4
0.654,11,1,0.0883,0.0798,129.976,4
0.497,0,1,0.0371,0.413,96.991,4
0.311,2,1,0.0367,0.178,141.485,4
0.446,5,1,0.0306,0.135,113.309,4
0.152,4,0,0.117,0.975,163.302,4
0.507,9,0,0.0358,0.113,115.588,4
0.535,6,1,0.0857,0.0522,123.432,4
0.546,9,0,0.0531,0.706,109.959,4
0.325,8,1,0.0308,0.134,129.021,4
0.447,4,0,0.0994,0.952,122.319,4
0.635,11,0,0.0895,0.316,143.771,4
0.635,8,1,0.0456,0.146,128.424,4
0.832,8,0,0.167,0.412,138.003,4
0.658,1,1,0.231,0.142,91.267,4
0.698,6,1,0.0502,0.0314,88.189,4
0.401,10,1,0.0291,0.224,163.987,4
0.215,0,0,0.0353,0.107,74.408,4
0.492,2,1,0.045,0.186,143.014,4
0.616,4,1,0.036,0.304,117.033,4
0.761,11,1,0.0944,0.0921,80.87,4
0.7,1,1,0.0324,0.22,144.035,4
0.349,11,0,0.112,0.216,167.951,4
0.598,7,1,0.105,0.288,95.884,4
0.47,5,0,0.0364,0.112,51.434,4
0.478,4,1,0.0352,0.939,108.982,4
0.581,9,1,0.0401,0.11,127.952,4
0.432,7,1,0.0302,0.15,156.216,4
0.491,4,1,0.0538,0.307,105.544,4
0.527,9,1,0.0369,0.11,115.875,4
0.0866,7,1,0.0373,0.0764,78.835,4
0.686,8,0,0.0431,0.119,115.026,4
0.483,2,0,0.0575,0.31,156.033,4
0.423,2,1,0.0394,0.0911,118.324,4
0.146,0,0,0.0384,0.101,77.324,4
0.597,4,1,0.0311,0.178,136.084,4
0.818,1,1,0.0797,0.153,106.97,4
0.609,0,0,0.034,0.127,129.99,4
0.65,8,1,0.0259,0.311,108.006,4
0.329,6,0,0.0385,0.103,132.244,3
0.671,8,1,0.161,0.298,129.024,4
0.459,8,0,0.0285,0.291,127.967,4
0.796,8,1,0.0459,0.342,106.051,4
0.714,6,1,0.0692,0.0819,139.983,4
0.567,2,1,0.0656,0.188,139.807,4
0.586,8,1,0.0687,0.371,141.963,4
0.642,9,1,0.0315,0.105,122.555,4
0.721,1,1,0.0583,0.694,124.022,4
0.272,1,1,0.0287,0.158,89.914,4
0.477,2,1,0.0335,0.11,117.94,4
0.695,6,0,0.0753,0.213,103.014,4
0.571,2,1,0.036,0.314,106.151,4
0.558,11,0,0.0381,0.298,112.094,4
0.711,6,0,0.031,0.104,140.981,4
0.841,10,0,0.049,0.188,99.059,4
0.531,1,0,0.333,0.22,84.817,4
0.567,2,1,0.0384,0.0608,126.066,4
0.692,9,0,0.0363,0.248,129.955,4
0.658,7,0,0.0815,0.109,126.904,4
0.506,11,0,0.0335,0.0486,109.952,4
0.479,7,1,0.0539,0.278,142.909,3
0.718,2,1,0.0455,0.137,110.122,4
0.668,10,1,0.0614,0.131,96.07,4
0.643,5,0,0.0528,0.173,80.983,4
0.729,10,0,0.27,0.174,143.976,1
0.84,7,1,0.221,0.117,91.012,4
0.696,0,1,0.0421,0.094,126.015,4
0.768,7,0,0.0474,0.689,129.965,4
0.707,11,0,0.0571,0.168,124.921,4
0.671,9,0,0.0343,0.139,135.074,4
0.543,1,1,0.0463,0.157,132.609,4
0.231,2,1,0.0752,0.197,178.303,4
0.774,9,0,0.0299,0.379,103.464,4
0.49,2,0,0.0292,0.162,146.04,4
0.798,1,0,0.0808,0.344,120.002,4
0.728,0,0,0.0999,0.103,100.0,4
0.887,11,0,0.0756,0.101,125.001,4
0.62,10,1,0.023,0.12,86.965,4
0.408,8,1,0.0546,0.264,144.975,4
0.45,7,0,0.0359,0.137,86.086,4
0.315,8,0,0.0381,0.927,141.324,3
0.564,1,0,0.0302,0.109,115.986,4
0.569,0,1,0.0861,0.144,93.956,4
0.671,6,1,0.0511,0.168,126.02,4
0.35,6,1,0.0334,0.109,83.862,3
0.462,2,1,0.0418,0.16,132.031,4
0.328,6,1,0.0887,0.0496,113.329,4
0.556,5,1,0.0986,0.304,102.918,4
0.747,1,1,0.081,0.0832,133.992,4
0.484,8,1,0.0829,0.375,96.003,4
0.562,1,0,0.0439,0.0962,86.998,4
0.132,0,1,0.0445,0.0569,81.616,3
0.702,8,1,0.0537,0.112,177.383,4
0.532,2,1,0.0523,0.161,124.08,4
0.593,5,0,0.0581,0.0449,109.858,4
0.509,9,1,0.115,0.387,207.97,3
0.206,3,0,0.0368,0.183,149.986,4
0.409,6,0,0.0731,0.0664,145.541,4
0.547,4,0,0.0307,0.101,115.838,3
0.793,7,1,0.0507,0.0826,126.02,4
0.593,8,1,0.0339,0.102,118.008,4
0.418,0,1,0.0584,0.346,99.17,4
0.262,10,0,0.0412,0.0795,134.731,4
0.944,5,0,0.161,0.0379,113.046,4
0.791,9,0,0.11,0.0814,123.994,4
0.673,2,1,0.0346,0.0558,100.012,4
0.27,5,1,0.0504,0.107,111.718,3
0.725,11,0,0.0363,0.0531,120.057,4
0.722,11,0,0.0689,0.416,129.016,4
0.56,9,1,0.0352,0.232,100.957,4
0.435,8,1,0.0275,0.0653,62.962,4
0.701,4,1,0.133,0.194,120.04,4
0.579,5,0,0.135,0.73,137.015,4
0.374,11,1,0.0325,0.219,74.234,4
0.439,7,1,0.0627,0.11,91.034,4
0.56,11,1,0.0754,0.291,143.821,4
0.576,2,1,0.0911,0.514,150.001,4
0.624,4,1,0.0337,0.144,111.02,4
0.618,2,1,0.031,0.0822,118.984,4
0.782,0,1,0.0803,0.0366,85.022,4
0.623,5,1,0.0348,0.0891,86.726,4
0.598,8,1,0.191,0.0431,102.254,4
0.473,1,1,0.0405,0.111,96.129,4
0.501,7,1,0.0465,0.163,90.792,4
0.514,2,1,0.0494,0.104,145.995,4
0.697,9,1,0.0715,0.0941,82.082,4
0.335,10,1,0.041,0.0874,67.446,4
0.775,3,0,0.0542,0.134,100.066,4
0.383,7,1,0.0366,0.111,86.933,4
0.782,0,1,0.0341,0.0456,116.342,4
0.59,2,1,0.0573,0.23,160.048,4
0.614,1,1,0.0573,0.069,111.879,4
0.705,6,0,0.202,0.153,82.011,4
0.713,10,1,0.027,0.154,99.048,4
0.465,1,0,0.0302,0.737,96.681,4
0.544,2,1,0.0326,0.213,75.59,4
0.37,11,1,0.0534,0.104,81.774,3
0.215,0,1,0.0407,0.0915,142.514,4
0.48,7,1,0.0677,0.19,125.446,4
0.402,5,1,0.0295,0.114,100.044,3
0.504,10,0,0.0234,0.159,89.255,4
0.367,5,1,0.027,0.116,89.981,4
0.25,1,0,0.0329,0.136,107.269,3
0.317,1,1,0.0427,0.136,168.635,3
0.649,10,1,0.0683,0.112,131.989,4
0.419,9,0,0.0388,0.146,178.628,3
0.375,1,0,0.0348,0.0429,72.422,4
0.421,10,1,0.0267,0.11,139.028,3
0.629,0,1,0.0321,0.26,114.969,4
0.62,9,1,0.0305,0.362,118.013,4
0.553,1,1,0.0374,0.0988,106.927,4
0.578,2,1,0.115,0.249,176.739,4
0.675,11,1,0.162,0.339,177.928,4
0.46,9,1,0.0266,0.134,135.757,4
0.641,4,1,0.0483,0.354,181.039,4
0.66,4,0,0.0337,0.0922,127.98,4
0.735,10,0,0.036,0.158,100.202,4
0.417,11,0,0.0907,0.519,129.931,4
0.765,11,1,0.0512,0.0824,111.033,4
0.624,5,0,0.0364,0.386,108.046,3
0.598,11,0,0.0352,0.447,130.74,4
0.724,11,0,0.0646,0.0995,133.509,4
0.31,7,1,0.042,0.0528,86.913,4
0.836,8,0,0.0674,0.109,131.042,4
0.664,0,1,0.118,0.106,113.204,5
0.471,4,1,0.043,0.0782,82.77,4
0.606,11,0,0.0291,0.072,138.064,4
0.534,1,1,0.325,0.176,78.616,4
0.388,8,1,0.0394,0.113,71.988,4
0.38,0,1,0.104,0.226,83.443,4
0.593,5,0,0.0384,0.138,77.295,4
0.234,9,1,0.0516,0.289,137.107,4
0.686,2,1,0.0358,0.185,97.987,4
0.597,1,1,0.0461,0.087,172.064,4
0.727,4,0,0.0664,0.174,79.526,4
0.677,5,1,0.0361,0.0766,82.001,4
0.46,7,0,0.0473,0.13,75.061,4
0.433,2,0,0.0587,0.358,149.896,4
0.445,2,0,0.236,0.673,105.533,4
0.524,4,1,0.0821,0.1,123.037,4
0.41,0,1,0.0302,0.117,138.852,4
0.487,5,0,0.0397,0.103,118.039,3
0.447,6,1,0.0416,0.238,145.092,4
0.283,11,1,0.0308,0.133,167.563,4
0.613,2,1,0.0355,0.185,119.979,4
0.696,4,1,0.0264,0.189,129.943,4
0.306,10,0,0.0613,0.958,134.934,4
0.45,6,0,0.0386,0.992,74.71,4
0.718,9,1,0.0452,0.131,123.128,3
0.715,8,1,0.0296,0.095,90.99,4
0.719,10,0,0.038,0.108,76.008,4
0.7,7,1,0.0923,0.888,127.99,4
0.664,0,0,0.0469,0.305,133.971,4
0.375,11,1,0.255,0.188,174.036,4
0.321,2,1,0.0364,0.11,127.284,3
0.154,1,1,0.0419,0.125,83.549,4
0.554,4,1,0.025,0.0859,139.832,4
0.666,0,1,0.0312,0.338,93.973,4
0.648,1,1,0.0686,0.136,130.073,4
0.525,8,1,0.0251,0.121,75.974,4
0.435,11,1,0.0747,0.0988,135.068,4
0.634,4,1,0.0297,0.337,104.03,4
0.58,4,0,0.0322,0.113,90.996,4
0.625,9,0,0.0315,0.0699,81.034,4
0.669,11,1,0.0346,0.219,116.045,4
0.329,5,0,0.0538,0.105,139.23,3
0.25,11,1,0.0748,0.0992,75.436,4
0.481,8,1,0.0453,0.0961,111.871,4
0.657,0,1,0.046,0.0728,127.467,4
0.23,0,0,0.0348,0.17,139.114,3
0.493,9,1,0.0249,0.159,83.028,4
0.646,0,1,0.0359,0.0726,121.064,4
0.575,2,0,0.0339,0.284,121.862,4
0.488,7,0,0.0393,0.14,86.986,4
0.787,8,1,0.0478,0.0374,123.97,4
0.46,11,0,0.0557,0.123,139.671,4
0.664,10,1,0.0365,0.113,75.049,4
0.429,10,1,0.0368,0.0784,101.049,3
0.541,0,1,0.12,0.173,157.912,4
0.488,0,1,0.286,0.273,162.285,4
0.904,4,1,0.138,0.075,131.599,4
0.556,9,1,0.0737,0.964,102.142,4
0.599,11,1,0.188,0.155,103.68,4
0.603,11,0,0.0887,0.0767,131.532,4
0.562,0,1,0.143,0.552,118.928,4
0.49,0,1,0.0343,0.119,139.257,4
0.639,5,0,0.0288,0.0664,131.995,4
0.437,2,0,0.0405,0.245,95.111,4
0.581,10,1,0.0352,0.187,123.625,4
0.332,2,1,0.0501,0.0955,117.9,3
0.763,11,0,0.0298,0.29,112.989,4
0.752,1,1,0.0615,0.0486,149.789,4
0.56,11,1,0.0321,0.123,93.982,4
0.137,2,1,0.04,0.277,87.682,3
0.656,7,0,0.0379,0.124,99.933,4
0.611,9,1,0.0503,0.0903,104.233,4
0.719,0,0,0.0916,0.221,127.963,4
0.439,2,1,0.107,0.351,177.987,4
0.489,0,0,0.0699,0.609,129.444,4
0.572,7,1,0.0625,0.207,76.998,4
0.675,10,1,0.0335,0.0937,155.97,4
0.782,5,0,0.0511,0.858,122.998,4
0.539,9,1,0.0385,0.262,151.913,4
0.651,6,1,0.0487,0.144,123.008,4
0.743,1,0,0.0649,0.0743,103.072,4
0.601,1,1,0.0296,0.153,92.536,4
0.213,7,0,0.14,0.081,162.109,4
0.439,10,1,0.0577,0.107,107.353,4
0.901,11,1,0.0918,0.128,123.995,4
0.47,2,1,0.0392,0.108,67.885,3
0.379,0,1,0.0434,0.303,201.265,4
0.707,3,1,0.0379,0.0842,124.156,3
0.55,2,1,0.0367,0.153,117.997,4
0.516,9,1,0.0381,0.114,177.781,4
0.501,4,1,0.0297,0.126,114.906,3
0.289,9,0,0.0446,0.102,125.61,3
0.438,5,1,0.0324,0.0943,89.292,4
0.747,7,0,0.0989,0.179,96.636,4
0.627,10,0,0.052,0.369,97.867,4
0.0819,2,0,0.041,0.123,81.592,4
0.607,7,1,0.0369,0.121,125.485,4
0.706,3,1,0.0623,0.189,119.925,4
0.558,2,1,0.0638,0.389,137.868,4
0.438,0,1,0.031,0.183,137.645,4
0.616,0,1,0.0293,0.115,122.077,4
0.538,0,1,0.0291,0.0979,91.921,3
0.769,4,0,0.0412,0.11,93.374,4
0.894,2,1,0.112,0.0388,105.018,4
0.621,2,0,0.0491,0.116,107.75,4
0.497,4,0,0.0373,0.111,81.367,4
0.627,10,0,0.0379,0.399,141.537,4
0.44,10,1,0.141,0.16,150.005,4
0.863,11,0,0.0411,0.13,129.396,4
0.63,7,1,0.0245,0.0965,77.515,4
0.499,2,1,0.0554,0.0933,176.024,4
0.625,5,0,0.028,0.298,100.06,4
0.424,10,1,0.0366,0.117,129.812,3
0.0754,4,1,0.0464,0.0817,81.324,4
0.75,1,1,0.0387,0.178,132.507,4
0.747,7,1,0.0509,0.0987,143.789,4
0.587,5,1,0.0377,0.331,96.519,4
0.505,3,0,0.0673,0.365,138.077,4
0.724,11,0,0.0448,0.204,124.987,4
0.662,4,1,0.0437,0.105,121.034,4
0.472,0,0,0.0567,0.11,140.073,4
0.647,0,1,0.029,0.0777,110.059,4
0.504,5,1,0.0727,0.102,91.963,4
0.622,7,1,0.0367,0.139,80.826,4
0.765,7,1,0.147,0.221,120.486,4
0.374,7,0,0.0529,0.106,95.007,4
0.172,0,1,0.0529,0.393,184.221,3
0.688,6,1,0.0414,0.178,127.014,3
0.898,11,0,0.219,0.258,125.035,4
0.361,9,0,0.04,0.148,129.636,4
0.604,2,0,0.0438,0.0817,82.695,4
0.543,6,1,0.0298,0.0512,178.075,4
0.583,9,1,0.0423,0.0527,104.879,4
0.451,2,0,0.0368,0.27,147.974,4
0.198,4,0,0.0436,0.122,168.273,3
0.589,4,0,0.0603,0.201,90.598,4
0.724,11,1,0.0997,0.0805,98.056,4
0.556,8,1,0.0311,0.247,94.635,4
0.166,6,1,0.0389,0.103,91.62,4
0.419,8,0,0.0328,0.0639,110.418,4
0.808,2,1,0.0778,0.0841,123.981,4
0.751,4,1,0.0859,0.036,119.975,4
0.701,3,1,0.0328,0.0615,125.761,4
0.51,10,1,0.038,0.306,103.356,3
0.439,0,1,0.0299,0.176,150.036,4
0.562,7,1,0.168,0.671,116.1,4
0.19,1,0,0.0422,0.16,66.109,4
0.185,1,1,0.044,0.113,79.123,3
0.419,9,1,0.0364,0.24,157.991,4
0.412,4,1,0.529,0.108,191.476,4
0.607,1,1,0.0274,0.0915,113.928,4
0.411,3,1,0.056,0.134,134.408,4
0.605,7,1,0.0261,0.095,73.986,1
0.216,8,1,0.0477,0.0844,132.059,4
0.493,5,0,0.0362,0.0983,117.971,4
0.462,4,0,0.0293,0.422,99.243,4
0.44,11,0,0.0875,0.205,96.564,4
0.688,2,1,0.0349,0.112,102.935,4
0.753,3,1,0.031,0.125,125.0,4
0.536,0,1,0.0278,0.0595,126.909,4
0.69,0,1,0.0521,0.218,139.349,4
0.523,9,1,0.115,0.364,124.443,4
0.516,7,1,0.0332,0.122,77.878,4
0.242,4,0,0.0988,0.833,159.37,4
0.595,7,0,0.0904,0.244,122.491,4
0.923,11,0,0.117,0.101,123.021,4
0.697,9,1,0.0425,0.0819,123.279,4
0.42,11,1,0.221,0.043,164.117,4
0.338,9,0,0.0767,0.144,160.821,4
0.664,4,0,0.0412,0.356,134.049,3
0.536,7,1,0.0266,0.0899,77.996,4
0.804,1,0,0.0397,0.0608,133.682,4
0.368,8,0,0.0919,0.295,119.113,3
0.728,5,0,0.137,0.111,65.043,4
0.425,7,1,0.0386,0.27,113.085,4
0.461,0,1,0.0407,0.0915,170.032,4
0.334,3,1,0.103,0.217,84.239,4
0.396,4,1,0.0414,0.136,151.544,4
0.443,8,1,0.0501,0.166,102.632,4
0.229,7,1,0.0593,0.181,166.41,4
0.643,0,1,0.0397,0.107,127.026,4
0.354,10,1,0.0528,0.271,107.386,4
0.35,2,1,0.0562,0.0806,116.524,4
0.227,7,0,0.0397,0.0618,137.466,4
0.263,1,1,0.0834,0.374,175.293,4
0.76,0,1,0.0352,0.233,107.602,4
0.376,4,0,0.0879,0.241,144.581,4
0.603,3,0,0.0688,0.108,93.06,4
0.345,7,0,0.0608,0.194,179.773,3
0.655,1,1,0.185,0.317,79.427,4
0.657,11,0,0.0319,0.0907,126.01,4
0.681,5,1,0.0432,0.169,91.873,4
0.797,5,1,0.0652,0.13,122.0,4
0.585,2,1,0.0582,0.689,134.053,4
0.668,7,1,0.0273,0.0661,120.38,4
0.303,4,0,0.0493,0.116,50.96,4
0.564,8,1,0.0453,0.11,127.422,4
0.356,11,1,0.0374,0.112,112.39,4
0.52,5,0,0.0547,0.103,69.642,4
0.342,5,1,0.0449,0.101,108.246,3
0.593,1,1,0.0625,0.119,144.011,4
0.484,7,0,0.0753,0.276,122.012,4
0.404,5,0,0.0408,0.112,126.15,4
0.516,8,0,0.0364,0.11,116.794,4
0.492,10,1,0.0334,0.12,161.989,4
0.172,4,1,0.0468,0.131,95.309,3
0.666,0,1,0.0267,0.246,130.099,5
0.616,3,1,0.05,0.132,98.055,4
0.541,1,1,0.0357,0.0896,124.557,4
0.725,7,1,0.0345,0.108,128.006,4
0.503,8,1,0.0274,0.111,101.913,4
0.698,9,1,0.0247,0.118,102.408,4
0.697,7,0,0.0617,0.145,137.991,4
0.542,2,0,0.141,0.253,124.992,4
0.326,7,1,0.0359,0.372,113.066,4
0.574,7,1,0.0278,0.12,149.974,4
0.501,4,1,0.0293,0.714,105.684,4
0.67,1,1,0.129,0.349,104.965,4
0.623,4,0,0.0895,0.264,149.963,4
0.58,1,0,0.0395,0.322,129.968,4
0.751,9,0,0.0561,0.0686,126.014,4
0.728,2,0,0.0265,0.0812,89.005,4
0.606,0,1,0.0307,0.117,121.04,4
0.555,11,0,0.0827,0.111,148.128,4
0.87,4,1,0.178,0.0902,112.974,4
0.425,7,0,0.0572,0.286,118.018,4
0.426,9,1,0.0374,0.142,161.994,4
0.75,4,0,0.065,0.091,90.294,4
0.664,6,1,0.038,0.114,118.002,4
0.629,0,1,0.0321,0.26,114.969,4
0.688,6,1,0.264,0.108,129.336,4
0.626,10,1,0.085,0.161,144.009,4
0.458,2,1,0.0542,0.0935,114.551,3
0.837,0,1,0.0332,0.141,120.385,4
0.431,9,0,0.0336,0.315,136.362,4
0.661,4,1,0.0334,0.0981,106.045,4
0.164,3,0,0.0412,0.0801,86.65,4
0.652,7,0,0.0382,0.177,132.926,4
0.494,1,1,0.126,0.139,177.751,4
0.669,8,0,0.0376,0.0677,124.994,4
0.738,4,0,0.0399,0.0337,95.812,4
0.684,1,1,0.0418,0.106,113.988,4
0.444,11,0,0.0541,0.329,154.26,3
0.652,1,1,0.0293,0.0566,137.982,4
0.333,10,1,0.0311,0.113,92.31,4
0.825,1,1,0.0476,0.127,128.016,4
0.285,3,0,0.0435,0.0582,72.32,3
0.634,9,0,0.0298,0.0599,76.984,4
0.754,4,0,0.166,0.113,133.007,4
0.518,9,1,0.0313,0.114,144.065,4
0.338,2,1,0.0438,0.556,206.255,4
0.509,4,0,0.0684,0.119,170.116,5
0.567,1,1,0.21,0.107,85.968,4
0.499,6,1,0.0605,0.477,90.029,4
0.717,8,1,0.0491,0.0899,104.927,3
0.582,10,1,0.0294,0.123,90.918,4
0.735,11,0,0.0591,0.131,123.993,4
0.542,7,1,0.0621,0.056,82.371,4
0.539,6,1,0.0436,0.117,118.106,4
0.45,6,1,0.0574,0.872,97.968,4
0.277,4,0,0.0377,0.136,104.561,4
0.688,9,1,0.0744,0.174,124.065,4
0.6,10,0,0.0431,0.415,95.528,4
0.743,10,0,0.0507,0.142,125.005,5
0.645,10,1,0.0259,0.329,131.979,4
0.599,7,1,0.0519,0.0738,111.374,4
0.526,7,1,0.103,0.0956,75.501,4
0.333,9,1,0.0307,0.16,172.143,4
0.405,4,1,0.0263,0.106,137.492,3
0.533,1,1,0.0995,0.336,142.018,4
0.766,11,0,0.143,0.0764,126.988,4
0.699,9,0,0.0594,0.294,121.993,4
0.464,7,1,0.0264,0.115,130.857,4
0.593,9,0,0.121,0.0704,71.173,5
0.536,1,1,0.0375,0.131,121.974,4
0.641,1,1,0.0328,0.0997,126.103,4
0.638,8,1,0.0479,0.0803,124.072,4
0.383,3,1,0.0703,0.368,177.913,4
0.418,4,1,0.0339,0.113,121.805,4
0.335,1,1,0.0406,0.085,91.146,4
0.736,1,0,0.0545,0.254,104.066,4
0.489,0,1,0.0285,0.135,99.544,4
0.555,2,1,0.0334,0.115,126.41,4
0.738,2,1,0.0374,0.0653,97.487,4
0.574,9,0,0.0495,0.172,77.968,4
0.695,10,0,0.0418,0.103,125.013,4
0.534,9,0,0.0267,0.0948,90.379,4
0.62,0,1,0.0286,0.137,116.503,4
0.691,6,1,0.0841,0.0909,176.976,4
0.392,9,1,0.0298,0.0821,48.718,4
0.31,5,1,0.0308,0.318,79.397,3
0.337,0,1,0.0545,0.534,97.314,4
0.724,1,0,0.113,0.833,93.01,4
0.579,9,1,0.0994,0.515,142.025,4
0.648,0,0,0.0479,0.981,121.973,4
0.446,7,1,0.135,0.242,170.0,4
0.201,1,1,0.0434,0.327,192.653,4
0.625,0,1,0.0471,0.371,71.537,4
0.209,0,1,0.0384,0.374,180.689,4
0.706,0,0,0.0301,0.132,102.037,4
0.418,4,1,0.0339,0.113,121.805,4
0.844,7,1,0.0518,0.0941,124.993,3
0.811,0,1,0.0813,0.116,131.027,4
0.856,9,1,0.0663,0.081,117.538,4
0.418,4,1,0.0339,0.113,121.805,4
0.581,1,0,0.0277,0.344,134.998,4
0.298,8,1,0.037,0.0863,74.777,4
0.518,9,1,0.0374,0.078,144.019,3
0.742,10,0,0.0625,0.826,86.443,4
0.583,0,0,0.0499,0.089,109.999,4
0.778,2,1,0.0489,0.132,95.002,4
0.473,1,1,0.0785,0.0627,173.527,4
