danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.506,0.821,7,-5.907,1,0.0403,0.00627,0,0.0882,0.591,92.024,audio_features,79AQlWjxYvaej8HYiRniP1,spotify:track:79AQlWjxYvaej8HYiRniP1,https://api.spotify.com/v1/tracks/79AQlWjxYvaej8HYiRniP1,https://api.spotify.com/v1/audio-analysis/79AQlWjxYvaej8HYiRniP1,231067,4,2000,acoustic
0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,audio_features,21s0bjVrP7RtQskeUKZxOu,spotify:track:21s0bjVrP7RtQskeUKZxOu,https://api.spotify.com/v1/tracks/21s0bjVrP7RtQskeUKZxOu,https://api.spotify.com/v1/audio-analysis/21s0bjVrP7RtQskeUKZxOu,264307,4,2000,afrobeat
0.798,0.824,11,-7.179,1,0.0407,0.219,0.0463,0.0924,0.925,116.002,audio_features,0tFuTobynZI2CKdzXQ6v6V,spotify:track:0tFuTobynZI2CKdzXQ6v6V,https://api.spotify.com/v1/tracks/0tFuTobynZI2CKdzXQ6v6V,https://api.spotify.com/v1/audio-analysis/0tFuTobynZI2CKdzXQ6v6V,259453,4,2000,afrobeat
0.71,0.659,5,-8.39,1,0.0334,0.0618,0.0235,0.0945,0.922,128.034,audio_features,75NBuHx7ad04FAXKsoEbrg,spotify:track:75NBuHx7ad04FAXKsoEbrg,https://api.spotify.com/v1/tracks/75NBuHx7ad04FAXKsoEbrg,https://api.spotify.com/v1/audio-analysis/75NBuHx7ad04FAXKsoEbrg,239613,4,2000,afrobeat
0.843,0.764,11,-6.483,0,0.0635,0.104,2.76e-06,0.706,0.852,125.025,audio_features,6XBrHkI8gHc7oRGd8Vuxv6,spotify:track:6XBrHkI8gHc7oRGd8Vuxv6,https://api.spotify.com/v1/tracks/6XBrHkI8gHc7oRGd8Vuxv6,https://api.spotify.com/v1/audio-analysis/6XBrHkI8gHc7oRGd8Vuxv6,224373,4,2000,afrobeat
0.721,0.647,2,-8.611,0,0.043,0.0269,0.52,0.0665,0.964,160.146,audio_features,0TMluPHbsxa6HDuqkIg79o,spotify:track:0TMluPHbsxa6HDuqkIg79o,https://api.spotify.com/v1/tracks/0TMluPHbsxa6HDuqkIg79o,https://api.spotify.com/v1/audio-analysis/0TMluPHbsxa6HDuqkIg79o,230360,4,2000,afrobeat
0.785,0.898,7,-7.508,1,0.044,0.538,0.283,0.337,0.941,134.464,audio_features,2jZQ4tNLP0tgzYXbdtwPdi,spotify:track:2jZQ4tNLP0tgzYXbdtwPdi,https://api.spotify.com/v1/tracks/2jZQ4tNLP0tgzYXbdtwPdi,https://api.spotify.com/v1/audio-analysis/2jZQ4tNLP0tgzYXbdtwPdi,396933,4,2000,afrobeat
0.802,0.843,9,-7.036,0,0.0577,0.0184,7.23e-05,0.266,0.831,120.037,audio_features,3vDr6CEH9KwQSIoyWHvYWa,spotify:track:3vDr6CEH9KwQSIoyWHvYWa,https://api.spotify.com/v1/tracks/3vDr6CEH9KwQSIoyWHvYWa,https://api.spotify.com/v1/audio-analysis/3vDr6CEH9KwQSIoyWHvYWa,238173,4,2000,afrobeat
0.781,0.913,7,-6.676,1,0.0441,0.326,0.823,0.215,0.924,124.416,audio_features,5KKA2xfuxPgOpSlCuBpOAQ,spotify:track:5KKA2xfuxPgOpSlCuBpOAQ,https://api.spotify.com/v1/tracks/5KKA2xfuxPgOpSlCuBpOAQ,https://api.spotify.com/v1/audio-analysis/5KKA2xfuxPgOpSlCuBpOAQ,409027,4,2000,afrobeat
0.8,0.728,0,-8.927,1,0.0411,0.253,0.747,0.0914,0.881,122.461,audio_features,5MY2shxqQ4bFBPUeYB5azo,spotify:track:5MY2shxqQ4bFBPUeYB5azo,https://api.spotify.com/v1/tracks/5MY2shxqQ4bFBPUeYB5azo,https://api.spotify.com/v1/audio-analysis/5MY2shxqQ4bFBPUeYB5azo,581400,4,2000,afrobeat
0.751,0.905,10,-6.876,0,0.177,0.0143,0.00219,0.119,0.858,126.019,audio_features,6pUoITq6JuKkJGqEG9I4LP,spotify:track:6pUoITq6JuKkJGqEG9I4LP,https://api.spotify.com/v1/tracks/6pUoITq6JuKkJGqEG9I4LP,https://api.spotify.com/v1/audio-analysis/6pUoITq6JuKkJGqEG9I4LP,274333,4,2000,afrobeat
0.805,0.911,6,-6.088,1,0.0492,0.0122,0.0884,0.0589,0.968,112.038,audio_features,7E7saHbXneStj74KKUdfzG,spotify:track:7E7saHbXneStj74KKUdfzG,https://api.spotify.com/v1/tracks/7E7saHbXneStj74KKUdfzG,https://api.spotify.com/v1/audio-analysis/7E7saHbXneStj74KKUdfzG,248507,4,2000,afrobeat
